"","param_vary","i_param_var","replicate","gamma","stairs2","beta","SR"
"2843",4,3,113,-2.22212220515574,0.669213139801375,-0.33154296875,18
"2844",4,4,113,-0.196029090219023,0.75,2.27125,3
"2845",4,5,113,NA,NA,NA,NA
"2846",5,1,113,-2.76805020993587,0.706830553062324,1.42328125,108
"2847",5,2,113,-0.297821689581251,0.791666666666667,9.99967852144474,5
"2848",5,3,113,-0.646412177586715,0.770833333333333,9.99967852144474,11
"2849",5,4,113,0.404617980707405,0.666666666666667,6.04,6
"2850",5,5,113,0.426153280416776,0.611111111111111,-1.99999640168177,4
"2851",1,1,114,NA,1,NA,2
"2852",1,2,114,NA,1,NA,2
"2853",1,3,114,-2.51451302360764,0.631559460326732,-0.0606640625,87
"2854",1,4,114,-6.42446736233428,0.64721458582231,0.004111328125,636
"2855",1,5,114,NA,NA,NA,NA
"2856",2,1,114,-1.62568746082231,0.791666666666667,9.99967852144474,5
"2857",2,2,114,-1.29262873610202,0.711901002506266,0.3162109375,26
"2858",2,3,114,NA,1,NA,2
"2859",2,4,114,-0.892779544186341,0.655174282662841,0.29265625,115
"2860",2,5,114,1.72290581428891,0.676839826839827,1.05818359375,46
"2861",3,1,114,0.284798490061337,0.75,2.27125,3
"2862",3,2,114,-0.49001287183645,0.610062126447451,-0.59211669921875,90
"2863",3,3,114,0.357671226865424,0.606439964436629,-0.5405908203125,77
"2864",3,4,114,-0.439188042666102,0.559057088744589,-0.996962890625,33
"2865",3,5,114,-0.755185737305508,0.681969629957246,0.58708984375,20
"2866",4,1,114,-7.34457342004406,0.636767518887245,-0.01208251953125,489
"2867",4,2,114,-0.845905592591689,0.655908426172401,0.11599609375,43
"2868",4,3,114,-0.263326082064832,0.657407407407407,0.5753125,10
"2869",4,4,114,-1.00887224053966,0.75,2.27125,4
"2870",4,5,114,NA,NA,NA,NA
"2871",5,1,114,-3.01100676225897,0.623714041997164,-0.184326171875,102
"2872",5,2,114,-2.16889047814134,0.668771225909778,-0.2343798828125,232
"2873",5,3,114,0.28135325449109,0.706372549019608,1.50572265625,18
"2874",5,4,114,0.311881437479997,0.767651888341544,6.558203125,30
"2875",5,5,114,-1.38020667343223,0.520833333333333,-1.99999640168177,5
"2876",1,1,115,NA,1,NA,2
"2877",1,2,115,0.143796829101904,0.611111111111111,-1.99999640168177,4
"2878",1,3,115,-1.45255508704246,0.59675625753351,-0.6259765625,49
"2879",1,4,115,-8.10044631835001,0.655424245233798,0.314734386703186,1261
"2880",1,5,115,NA,NA,NA,NA
"2881",2,1,115,-2.36421820122204,0.598214285714286,-1.03376708984375,9
"2882",2,2,115,-0.145556496468514,0.665723905723906,-0.5877001953125,16
"2883",2,3,115,0.626674024388915,0.691558686908287,2.418466796875,35
"2884",2,4,115,-0.459348367881974,0.655136555446283,0.810859375,130
"2885",2,5,115,-0.852344013815688,0.675403501182278,0.322099609375,82
"2886",3,1,115,-0.374724774576861,0.657491561578518,0.39865234375,26
"2887",3,2,115,-0.350503124986145,0.673192507828345,-0.101884765625,67
"2888",3,3,115,0.0015468452342357,0.647140444278398,0.251435546875,36
"2889",3,4,115,-0.48482576798827,0.673597691894793,0.1984375,37
"2890",3,5,115,-0.468693163419014,0.686534447642613,0.5753125,42
"2891",4,1,115,-6.39438897078282,0.654865207717712,0.23524169921875,558
"2892",4,2,115,-4.09636677512893,0.659576224794782,0.110107421875,470
"2893",4,3,115,0.257838026457225,1,9.99967852144474,8
"2894",4,4,115,-0.428775618260865,0.520833333333333,-1.99999640168177,8
"2895",4,5,115,NA,NA,NA,NA
"2896",5,1,115,-1.08737302748578,0.711695906432748,3.68453125,41
"2897",5,2,115,-1.46678382914212,0.57967032967033,-0.82619140625,16
"2898",5,3,115,-0.687411220785517,0.538115079365079,-1.56445103112378,21
"2899",5,4,115,-1.07317425777708,0.616666666666667,1.7766015625,19
"2900",5,5,115,NA,1,NA,2
"2901",1,1,116,NA,1,NA,2
"2902",1,2,116,NA,1,NA,2
"2903",1,3,116,1.04824055351051,0.774444444444444,9.99967852144474,16
"2904",1,4,116,-11.5416814162472,0.645323268413598,0.139563790062256,2236
"2905",1,5,116,NA,NA,NA,NA
"2906",2,1,116,0.455651856697189,0.75,2.27125,3
"2907",2,2,116,-0.359185570541457,0.456666666666667,-1.99999640168177,6
"2908",2,3,116,-0.224230576390955,0.639889548941785,-0.13574462890625,78
"2909",2,4,116,-1.27292233160823,0.679223785473785,9.99967852144474,37
"2910",2,5,116,1.01336718475976,0.653411306787906,0.4428173828125,150
"2911",3,1,116,-0.243081131358342,0.680555555555556,9.99967852144474,7
"2912",3,2,116,-0.682742324309498,0.671851851851852,0.48109375,16
"2913",3,3,116,-0.464493481131832,0.620277777777778,0.53998046875,31
"2914",3,4,116,-1.36470241529883,0.687893772893773,-0.42576171875,21
"2915",3,5,116,0.0219469431922607,0.570995670995671,-0.08421875,12
"2916",4,1,116,-2.12191894886689,0.642677777350978,-0.0713372802734375,203
"2917",4,2,116,-5.09740365563103,0.624314633417203,-0.1107177734375,414
"2918",4,3,116,-0.646224068466215,0.531481481481481,-1.450390625,10
"2919",4,4,116,0.228641057682939,0.75,2.27125,NA
"2920",4,5,116,NA,NA,NA,NA
"2921",5,1,116,-2.32737457571293,0.628703703703704,-0.28443359375,37
"2922",5,2,116,-0.858931380808468,0.652468725726261,-0.2019921875,69
"2923",5,3,116,-0.0848195456609247,0.649173414304993,-0.09599609375,21
"2924",5,4,116,-0.939624856763907,0.588809523809524,0.9757421875,11
"2925",5,5,116,-0.746655211133212,0.8125,-0.366875,5
"2926",1,1,117,-0.186340298555796,0.75,2.27125,2
"2927",1,2,117,NA,1,NA,2
"2928",1,3,117,-0.351175847239081,0.833333333333333,9.99967852144474,8
"2929",1,4,117,-2.89636809638818,0.65357173919668,0.2367138671875,374
"2930",1,5,117,NA,NA,NA,NA
"2931",2,1,117,-1.42812814257757,0.791666666666667,9.99967852144474,5
"2932",2,2,117,-2.24318997215834,0.598958333333333,-1.397392578125,9
"2933",2,3,117,-1.10256884298844,0.607152898271319,-0.6230322265625,29
"2934",2,4,117,0.419393420522737,0.678262355345494,1.67060546875,114
"2935",2,5,117,0.908494243031685,0.657396120301827,0.4575390625,161
"2936",3,1,117,-2.16019753155068,0.677427500932212,0.29265625,130
"2937",3,2,117,-0.880968652826503,0.674849396217817,-0.1077734375,26
"2938",3,3,117,-2.04829128705159,0.679174107142857,0.98751953125,41
"2939",3,4,117,-0.978387248036605,0.722222222222222,9.99967852144474,10
"2940",3,5,117,-0.328452413669992,0.681422964043285,0.887412109375,34
"2941",4,1,117,-2.54046944029058,0.642049741626543,-0.30798828125,155
"2942",4,2,117,-2.59578953522638,0.666239571148037,0.894840937984337,211
"2943",4,3,117,1.11086835493566,0.666049382716049,-1.073515625,10
"2944",4,4,117,-0.00418037870156359,0.611111111111111,-1.99999640168177,2
"2945",4,5,117,NA,NA,NA,NA
"2946",5,1,117,-0.920929979629621,0.657194240562643,0.89330078125,80
"2947",5,2,117,-1.70812782111581,0.658786377434688,-0.286641845703125,116
"2948",5,3,117,0.596356547976708,0.721074781197064,0.592978515625,33
"2949",5,4,117,NA,1,NA,2
"2950",5,5,117,0.715158769476092,0.75,2.27125,3
"2951",1,1,118,NA,1,NA,2
"2952",1,2,118,0.534111994891113,0.666666666666667,6.04,6
"2953",1,3,118,-0.784427943363604,0.678869684237331,-0.40220703125,21
"2954",1,4,118,-2.10204764484,0.621732343757821,-0.278544921875,137
"2955",1,5,118,NA,NA,NA,NA
"2956",2,1,118,-0.861945338541239,0.520833333333333,-1.99999640168177,5
"2957",2,2,118,-1.04363794438535,0.611111111111111,-1.99999640168177,4
"2958",2,3,118,-0.716072264912823,0.639399720455229,-0.1224951171875,59
"2959",2,4,118,-1.4238501079103,0.706876456876457,2.2005859375,14
"2960",2,5,118,2.3849163435043,0.637366402970192,-0.0106103515625,164
"2961",3,1,118,-0.0397987353906682,0.673148148148148,9.99967852144474,13
"2962",3,2,118,0.0428679175703974,0.663265306122449,-0.832080078125,15
"2963",3,3,118,0.505982886434048,0.833333333333333,9.99967852144474,8
"2964",3,4,118,-1.05111987854354,0.691276656072575,0.1984375,50
"2965",3,5,118,-0.813963630183922,0.610553725147321,0.28087890625,43
"2966",4,1,118,-5.79776314797864,0.660770909891977,0.16163330078125,344
"2967",4,2,118,-9.21013782258015,0.643189181819856,0.0218074648587036,1070
"2968",4,3,118,-0.73095693727373,0.649408284023669,1.470390625,27
"2969",4,4,118,NA,1,NA,NA
"2970",4,5,118,NA,NA,NA,NA
"2971",5,1,118,-2.17526932913639,0.626045400958237,-0.08421875,264
"2972",5,2,118,-2.88234899581728,0.641920748588539,-0.042998046875,102
"2973",5,3,118,-0.0868045777704963,0.594742135531609,-0.714306640625,38
"2974",5,4,118,0.3294096174264,0.579253246753247,-0.68486328125,21
"2975",5,5,118,-0.0729074098628225,0.75,2.27125,3
"2976",1,1,119,-0.85537932505101,0.75,2.27125,NA
"2977",1,2,119,NA,1,NA,2
"2978",1,3,119,-1.23491121581906,0.679191578413028,0.21021484375,88
"2979",1,4,119,-7.76703039163018,0.650968641211553,0.204692706367188,958
"2980",1,5,119,NA,NA,NA,NA
"2981",2,1,119,NA,1,NA,2
"2982",2,2,119,-3.11743436044901,0.668715159109896,-0.431650390625,39
"2983",2,3,119,-1.13389801462478,0.698905860215952,1.5175,60
"2984",2,4,119,0.479021594507306,0.652233068708253,0.81822021484375,65
"2985",2,5,119,1.00815702539735,0.687400793650794,7.170625,17
"2986",3,1,119,0.164127294139695,0.670744047619048,0.793193359375,21
"2987",3,2,119,-0.470576621728509,0.578071295176558,-0.8585791015625,58
"2988",3,3,119,0.650364884951177,0.723888888888889,-0.07244140625,16
"2989",3,4,119,0.224908727404856,0.658844974469974,2.129921875,49
"2990",3,5,119,-2.38505071004947,0.659551275364939,1.08615478515625,67
"2991",4,1,119,-3.98446906339309,0.656337232516207,0.02177734375,218
"2992",4,2,119,-4.38595006906882,0.642784040133963,-0.207880859375,309
"2993",4,3,119,0.575685644495489,0.681163677592249,-0.16666015625,29
"2994",4,4,119,NA,1,NA,NA
"2995",4,5,119,NA,NA,NA,NA
"2996",5,1,119,NA,1,NA,2
"2997",5,2,119,-0.732910746561668,0.556037414965986,-1.25017578125,15
"2998",5,3,119,-1.20122360999233,0.635396169487079,1.15240234375,23
"2999",5,4,119,-1.19829458197132,0.613427197802198,1.5410546875,17
"3000",5,5,119,NA,1,NA,2
"3001",1,1,120,NA,1,NA,2
"3002",1,2,120,NA,1,NA,2
"3003",1,3,120,-0.640057225898354,0.605076033411866,-0.44931640625,30
"3004",1,4,120,-14.1105724064283,0.645695961776661,-0.00752950737792969,2808
"3005",1,5,120,NA,NA,NA,NA
"3006",2,1,120,-0.985806975692782,0.791666666666667,9.99967852144474,5
"3007",2,2,120,-1.12937162041317,0.727857142857143,-0.225546875,11
"3008",2,3,120,0.638054463069776,0.708749437696806,9.055,20
"3009",2,4,120,0.9206645205087,0.664062140556706,1.923818359375,49
"3010",2,5,120,1.30138459570766,0.659126984126984,0.0335546875,11
"3011",3,1,120,0.279222576639413,0.611111111111111,-1.99999640168177,4
"3012",3,2,120,-1.45247839813671,0.615780226591875,-0.419873046875,86
"3013",3,3,120,-0.816111938786496,0.626382004591464,-0.83796875,38
"3014",3,4,120,-3.06993954680622,0.678339056404766,0.1778271484375,71
"3015",3,5,120,-1.06132263718802,0.699784159124992,-0.02533203125,83
"3016",4,1,120,-2.13943836080472,0.651006545197722,-0.30798828125,31
"3017",4,2,120,-4.14879380178418,0.649450449017719,0.13955078125,83
"3018",4,3,120,-0.57444583566956,0.616868733000447,-0.45962158203125,36
"3019",4,4,120,NA,1,NA,NA
"3020",4,5,120,NA,NA,NA,NA
"3021",5,1,120,-2.01187380002997,0.641704887072749,-0.31829345703125,107
"3022",5,2,120,-1.97632940673599,0.653713245613666,1.558720703125,63
"3023",5,3,120,0.289573434844426,0.673782643826761,0.8344140625,41
"3024",5,4,120,-1.71971872189247,0.75,2.27125,3
"3025",5,5,120,NA,1,NA,2
"3026",1,1,121,NA,1,NA,2
"3027",1,2,121,NA,1,NA,2
"3028",1,3,121,-0.258691194096303,0.723121693121693,1.80015625,16
"3029",1,4,121,-5.65815875569808,0.648756088509853,-0.00177734375,560
"3030",1,5,121,NA,NA,NA,NA
"3031",2,1,121,-1.03355284724059,0.602380952380952,-1.232509765625,9
"3032",2,2,121,-0.431978959277159,0.746301775147929,-0.066552734375,14
"3033",2,3,121,-0.938088067489955,0.670138888888889,4.5325,27
"3034",2,4,121,0.154265232812085,0.645836143568187,-0.160771484375,137
"3035",2,5,121,1.50492511935073,0.632823810297407,-0.118814697265625,428
"3036",3,1,121,0.724713619015212,0.601322751322751,0.25732421875,10
"3037",3,2,121,-2.77604203717086,0.69574845089551,0.2131591796875,69
"3038",3,3,121,-0.908046076215671,0.590756591892955,-1.01462890625,23
"3039",3,4,121,-1.24762805259025,0.654380028726004,0.1896044921875,33
"3040",3,5,121,-0.694385758140239,1,9.99967852144474,4
"3041",4,1,121,-3.60353868242273,0.63317076595664,-0.4993701171875,217
"3042",4,2,121,-2.90730509024462,0.651825929847272,-0.1754931640625,205
"3043",4,3,121,-1.0663815770337,0.650797499991049,0.245546875,63
"3044",4,4,121,NA,1,NA,2
"3045",4,5,121,NA,NA,NA,NA
"3046",5,1,121,0.262314455252043,0.638075706344937,-0.46109375,27
"3047",5,2,121,-0.66243823832035,0.646032585555487,0.5605908203125,178
"3048",5,3,121,-1.4567165204265,0.626776057791538,0.622421875,26
"3049",5,4,121,-0.313462606940671,0.577083333333333,0.16310546875,25
"3050",5,5,121,NA,1,NA,2
"3051",1,1,122,NA,1,NA,NA
"3052",1,2,122,NA,1,NA,2
"3053",1,3,122,-0.0812805624523924,0.631712078770902,-0.490537109375,35
"3054",1,4,122,-7.05850094774895,0.637338999579598,-0.192375582954102,899
"3055",1,5,122,NA,NA,NA,NA
"3056",2,1,122,NA,1,NA,2
"3057",2,2,122,-1.38262222113484,0.70547619047619,6.2284375,11
"3058",2,3,122,-1.80641161641267,0.624851325508555,-0.207880859375,59
"3059",2,4,122,0.386605521276484,0.791666666666667,9.99967852144474,5
"3060",2,5,122,0.11914551738901,0.722535103785104,0.804970703125,53
"3061",3,1,122,-0.56025376982604,0.67132327004876,-0.26823974609375,46
"3062",3,2,122,-1.02295824105739,0.665775396893306,0.4575390625,40
"3063",3,3,122,-2.18816721052558,0.628869241223892,0.06888671875,87
"3064",3,4,122,0.709655684343885,0.645592542263545,0.051220703125,83
"3065",3,5,122,-1.45548836908838,0.645381292887113,-0.425025634765625,191
"3066",4,1,122,-2.30878932018993,0.652973389940581,-0.00177734375,99
"3067",4,2,122,-5.07194406875309,0.637149724901259,-0.372780923843384,408
"3068",4,3,122,NA,1,NA,2
"3069",4,4,122,NA,1,NA,3
"3070",4,5,122,NA,NA,NA,NA
"3071",5,1,122,-2.00729154500133,0.652201844069766,-0.574473686218262,80
"3072",5,2,122,-1.6120962390483,0.663168136894552,0.7725830078125,54
"3073",5,3,122,-1.12937944177983,0.652420053065214,-0.090107421875,32
"3074",5,4,122,0.713180827244908,0.611111111111111,-1.99999640168177,4
"3075",5,5,122,-0.428248352018182,0.60374149659864,-1.2383984375,8
"3076",1,1,123,NA,1,NA,2
"3077",1,2,123,NA,1,NA,2
"3078",1,3,123,-2.65163280624321,0.637900602005495,0.0129443359375,152
"3079",1,4,123,-9.16824561027597,0.635929682959821,-0.055101810196228,1446
"3080",1,5,123,NA,NA,NA,NA
"3081",2,1,123,NA,1,NA,2
"3082",2,2,123,-0.505224280902549,0.456666666666667,-1.99999640168177,6
"3083",2,3,123,-0.190593014669073,0.595017237664296,0.16310546875,50
"3084",2,4,123,-1.61998381254987,0.639849185899997,0.392763671875,208
"3085",2,5,123,1.94745243761928,0.608981344742214,-0.8114697265625,47
"3086",3,1,123,-0.612866596278959,0.683560090702948,9.99967852144474,22
"3087",3,2,123,-2.89470350065137,0.6575504306246,0.3544873046875,76
"3088",3,3,123,0.357433132769915,0.609125423187923,-0.51998046875,33
"3089",3,4,123,0.284969754223911,0.646722249122321,-0.0518310546875,57
"3090",3,5,123,-0.358027714530687,0.673769277826073,2.601015625,30
"3091",4,1,123,-2.9519694025178,0.573546825157507,-0.3521533203125,103
"3092",4,2,123,-0.0986130040612034,0.652105150967705,0.15868896484375,106
"3093",4,3,123,-1.1590228133305,0.544568151147099,-0.2491015625,20
"3094",4,4,123,NA,1,NA,3
"3095",4,5,123,NA,NA,NA,NA
"3096",5,1,123,-0.109020878265929,0.761111111111111,9.99967852144474,7
"3097",5,2,123,-2.3065282406958,0.636800055423603,-0.1696044921875,102
"3098",5,3,123,-0.867192407268866,0.764375584202492,1.864931640625,63
"3099",5,4,123,0.160620606607979,0.520408163265306,-1.68222446862378,8
"3100",5,5,123,-0.59695119085014,0.791666666666667,9.99967852144474,5
"3101",1,1,124,-1.13737294057431,0.75,2.27125,2
"3102",1,2,124,-0.573411973803796,0.75,2.27125,3
"3103",1,3,124,0.584948879671127,0.875,9.99967852144474,7
"3104",1,4,124,-4.58211691561838,0.650919621408802,0.439789534972651,343
"3105",1,5,124,NA,NA,NA,NA
"3106",2,1,124,-1.09966178307224,0.597619047619047,0.29265625,8
"3107",2,2,124,-0.922456244394921,0.9,9.99967852144474,6
"3108",2,3,124,0.040659753694441,0.867592592592592,9.99967852144474,13
"3109",2,4,124,1.0761893281698,0.663617035524788,0.0321860313415527,129
"3110",2,5,124,1.47504766988354,0.638767434984703,-0.4110400390625,84
"3111",3,1,124,-1.98627854264119,0.748759570977151,7.924375,45
"3112",3,2,124,-1.72613692196552,0.630257954801565,0.793193359375,30
"3113",3,3,124,-0.671992143651865,0.651339710656307,0.1130517578125,77
"3114",3,4,124,-1.71846238013806,0.653607503607504,-0.27265625,34
"3115",3,5,124,0.271476612167424,0.596844293272865,-0.9763525390625,22
"3116",4,1,124,-2.63422755351438,0.670315457163273,-0.30798828125,121
"3117",4,2,124,-2.14539576431691,0.653199498170806,0.4487060546875,264
"3118",4,3,124,-0.161870253275052,0.6386912935877,-0.26087890625,103
"3119",4,4,124,NA,1,NA,3
"3120",4,5,124,NA,NA,NA,NA
"3121",5,1,124,-0.398768331561461,0.638461538461538,9.99967852144474,14
"3122",5,2,124,-0.773438545188119,0.783953823953824,9.99967852144474,16
"3123",5,3,124,-1.23944292820611,0.646111111111111,-0.46109375,16
"3124",5,4,124,-0.741813337076237,0.752406417112299,9.99967852144474,23
"3125",5,5,124,NA,1,NA,2
"3126",1,1,125,-0.648944364289437,0.75,2.27125,2
"3127",1,2,125,NA,1,NA,2
"3128",1,3,125,0.401668379974074,0.631128747795415,-0.30798828125,28
"3129",1,4,125,-5.37535581739367,0.635770585210099,-0.199950959351572,575
"3130",1,5,125,NA,NA,NA,NA
"3131",2,1,125,NA,1,NA,2
"3132",2,2,125,0.40147991999181,0.75,2.27125,3
"3133",2,3,125,-0.0361884329102936,0.77202380952381,9.99967852144474,15
"3134",2,4,125,0.312216406936208,0.719968681917211,0.01,35
"3135",2,5,125,1.79125371945544,0.619423523380992,-0.182117919921875,272
"3136",3,1,125,-0.461074850699006,0.559675840769301,-0.855634765625,59
"3137",3,2,125,-0.989771846031908,0.614519190741335,-0.643642578125,62
"3138",3,3,125,-0.799168685642942,0.660051482196962,0.5988671875,87
"3139",3,4,125,-0.74726752980678,0.75,2.27125,3
"3140",3,5,125,-0.849288619271655,0.62995898989374,-0.2108251953125,65
"3141",4,1,125,-2.13685466547597,0.682443585221363,0.0070556640625,55
"3142",4,2,125,-4.20830628239994,0.650973468831351,-0.1342724609375,275
"3143",4,3,125,-0.761949657743613,0.697238879765768,1.4468359375,139
"3144",4,4,125,0.340705837135335,0.655627705627706,0.58708984375,5
"3145",4,5,125,NA,NA,NA,NA
"3146",5,1,125,-2.89305264037528,0.658047525081695,0.4604833984375,91
"3147",5,2,125,-0.823223184545001,0.580555555555556,-1.21484375,7
"3148",5,3,125,-2.33051916965522,0.659881938209182,-0.09599609375,84
"3149",5,4,125,0.967253700964586,0.694444444444445,-0.832080078125,7
"3150",5,5,125,NA,1,NA,2
"3151",1,1,126,NA,1,NA,2
"3152",1,2,126,-0.252545981844269,0.75,2.27125,3
"3153",1,3,126,-1.55524983080398,0.636256308831584,-0.22407470703125,54
"3154",1,4,126,-10.0862526473704,0.652074837997218,0.0862033121792602,2491
"3155",1,5,126,NA,NA,NA,NA
"3156",2,1,126,-0.781332336008576,0.733333333333333,9.99967852144474,11
"3157",2,2,126,-1.19419059699385,0.707212301587302,1.323173828125,21
"3158",2,3,126,0.138723510790516,0.741765873015873,9.99967852144474,25
"3159",2,4,126,0.128877985223158,0.660009555013616,-0.26087890625,155
"3160",2,5,126,0.439330506439509,0.683908343118869,-0.1637158203125,58
"3161",3,1,126,-1.13095064717519,0.633333333333333,0.5046484375,20
"3162",3,2,126,-1.12095266497706,0.538326088326088,-1.06173828125,40
"3163",3,3,126,0.49339270327479,0.75,2.27125,3
"3164",3,4,126,-0.383009141717036,0.653198378913374,1.04640625,54
"3165",3,5,126,-1.12008540608328,0.619690940811437,-0.06802490234375,95
"3166",4,1,126,-2.6027312657946,0.657275023715189,0.298544921875,145
"3167",4,2,126,-2.91215146564491,0.648550171872706,0.22044888700879,202
"3168",4,3,126,-1.18177485722264,0.676587301587301,1.23484375,35
"3169",4,4,126,NA,1,NA,2
"3170",4,5,126,NA,NA,NA,NA
"3171",5,1,126,-2.58145712445298,0.67546994793553,-0.11955078125,48
"3172",5,2,126,-1.26909741141972,0.648736362775181,0.13955078125,111
"3173",5,3,126,-2.14344498248323,0.519775523621677,-1.3944482421875,14
"3174",5,4,126,-0.611911249300173,0.761111111111111,9.99967852144474,7
"3175",5,5,126,0.0458422456659654,0.75,2.27125,3
"3176",1,1,127,NA,1,NA,2
"3177",1,2,127,NA,1,NA,2
"3178",1,3,127,0.406351621601596,0.662267870111007,-0.078330078125,19
"3179",1,4,127,-4.36608476779525,0.670176330787576,0.206534423828125,278
"3180",1,5,127,NA,NA,NA,NA
"3181",2,1,127,NA,1,NA,2
"3182",2,2,127,-0.0956546790400814,0.761904761904762,10,8
"3183",2,3,127,0.816901985998181,0.74475908706678,7.64171875,40
"3184",2,4,127,-0.00456571138592272,0.612591209323235,-0.2491015625,28
"3185",2,5,127,1.37522358312425,0.617177571983064,-0.101884765625,58
"3186",3,1,127,-1.85355690845647,0.607384657881262,-0.16666015625,32
"3187",3,2,127,NA,1,NA,2
"3188",3,3,127,-1.17069267872259,0.574305555555556,2.648125,13
"3189",3,4,127,0.394589864808178,0.655221239642653,-0.13868896484375,99
"3190",3,5,127,-1.15742740687126,0.76974387254902,3.46076171875,41
"3191",4,1,127,-4.27529131168464,0.669984661333607,-0.05919189453125,192
"3192",4,2,127,-0.955457854367256,0.644707418185679,-0.19021484375,51
"3193",4,3,127,-0.385463206963055,0.642557932263815,-0.4110400390625,23
"3194",4,4,127,NA,1,NA,NA
"3195",4,5,127,NA,NA,NA,NA
"3196",5,1,127,-0.0480445651203143,0.699328449328449,10,14
"3197",5,2,127,-3.47551870831502,0.640046197959103,-0.254990234375,164
"3198",5,3,127,0.447603608025458,0.611111111111111,-1.99999640168177,4
"3199",5,4,127,NA,1,NA,2
"3200",5,5,127,-1.1740347631872,0.875,9.99967852144474,7
"3201",1,1,128,NA,1,NA,2
"3202",1,2,128,NA,1,NA,2
"3203",1,3,128,-0.496419139626859,0.743714285714286,2.37724609375,26
"3204",1,4,128,-14.004042273394,0.645073823759033,0.0518028872219849,2597
"3205",1,5,128,NA,NA,NA,NA
"3206",2,1,128,-1.08724890629461,0.611111111111111,-1.99999640168177,4
"3207",2,2,128,-0.616502093730169,0.673333333333333,-0.9321875,6
"3208",2,3,128,-0.369651914942338,0.761111111111111,9.99967852144474,7
"3209",2,4,128,-2.57325260100797,0.649255638735998,0.0011669921875,315
"3210",2,5,128,1.10439686421558,0.651582275653483,0.681319393328308,120
"3211",3,1,128,-0.74022637783592,0.710159932659933,1.941484375,31
"3212",3,2,128,-0.713695090556886,0.674931129476584,-0.372763671875,12
"3213",3,3,128,1.22389089074198,0.64551282051282,-0.4993701171875,14
"3214",3,4,128,-0.443402179689395,0.75,9.99967852144474,9
"3215",3,5,128,-1.97411725641317,0.673660119864608,0.18224365234375,208
"3216",4,1,128,-4.25003729022097,0.647593286919339,0.157216796875,254
"3217",4,2,128,-3.8191496603875,0.626930174039995,-0.4993701171875,212
"3218",4,3,128,-0.882378192855257,0.612996059667886,0.2897119140625,20
"3219",4,4,128,-0.2535294042856,0.75,2.27125,2
"3220",4,5,128,NA,NA,NA,NA
"3221",5,1,128,-3.00943890478335,0.664264032426074,0.210306854248047,291
"3222",5,2,128,-0.680903221814297,0.746173275996827,1.1259033203125,85
"3223",5,3,128,-1.47623767348946,0.635997446727081,0.44576171875,62
"3224",5,4,128,-0.668694445077086,0.660841609371021,0.622421875,18
"3225",5,5,128,NA,1,NA,2
"3226",1,1,129,NA,1,NA,2
"3227",1,2,129,-1.2755800170992,0.8125,-0.366875,5
"3228",1,3,129,-3.4557827863033,0.636386338156055,0.121884765625,209
"3229",1,4,129,-10.2179292092564,0.642458766455971,-0.00785212683871774,1765
"3230",1,5,129,NA,NA,NA,NA
"3231",2,1,129,-0.944220147018612,0.694444444444445,-0.832080078125,7
"3232",2,2,129,-1.2115015296785,0.556190476190476,-1.4268359375,11
"3233",2,3,129,-2.11572008089944,0.625318989787999,-0.2579345703125,118
"3234",2,4,129,0.0889510348101463,0.621413720229724,-0.33154296875,158
"3235",2,5,129,0.732470975634126,0.644297493320751,-0.03563720703125,295
"3236",3,1,129,-1.64624031739372,0.704444444444444,1.98859375,16
"3237",3,2,129,0.45554062553929,0.8,9.99967852144474,6
"3238",3,3,129,-1.19616756007808,0.633942943339396,0.2897119140625,31
"3239",3,4,129,-1.46453925331205,0.678994985403853,0.51642578125,99
"3240",3,5,129,-3.18891000576071,0.651258409047064,0.18224365234375,247
"3241",4,1,129,-11.9377168264029,0.64945533929826,0.144358329772949,2098
"3242",4,2,129,-3.51369229288662,0.635381796428036,0.0806295585632324,364
"3243",4,3,129,-2.21524011876486,0.666083582055804,-0.23290771484375,37
"3244",4,4,129,NA,1,NA,2
"3245",4,5,129,NA,NA,NA,NA
"3246",5,1,129,-0.0776795928169562,0.542011956297671,-0.319765625,22
"3247",5,2,129,-3.22199654274827,0.632026135908306,0.339765625,340
"3248",5,3,129,-1.68427479882028,0.59999379872857,-0.4846484375,108
"3249",5,4,129,-0.297178490472467,1,9.99967852144474,4
"3250",5,5,129,NA,1,NA,2
"3251",1,1,130,NA,1,NA,2
"3252",1,2,130,-0.448413324917973,0.875,9.99967852144474,7
"3253",1,3,130,-0.655560859587664,0.688427800269906,9.99967852144474,20
"3254",1,4,130,-4.15703169408032,0.657886470575059,0.272043023109436,416
"3255",1,5,130,NA,NA,NA,NA
"3256",2,1,130,NA,1,NA,2
"3257",2,2,130,NA,1,NA,2
"3258",2,3,130,-1.64292186748222,0.647722567287785,2.74234375,24
"3259",2,4,130,-0.886821489925819,0.660113035113035,9.99967852144474,19
"3260",2,5,130,-0.100923890369396,0.609161341186319,-0.1784375,60
"3261",3,1,130,-1.01174378008241,0.685846560846561,0.245546875,13
"3262",3,2,130,-0.510038792874022,0.678745470726169,0.390957456296856,65
"3263",3,3,130,-0.76527956335552,0.680626998274057,-0.6406982421875,22
"3264",3,4,130,0.210120141645053,0.569426488544136,-1.0587939453125,18
"3265",3,5,130,-0.639794700593975,0.611111111111111,-1.99999640168177,4
"3266",4,1,130,-4.24512804084286,0.649617963303205,0.039443359375,292
"3267",4,2,130,-1.02303363491353,0.713405797101449,1.323173828125,24
