"","X","V1","V2","1","2","3","4","5","6","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1","split_times",NA,"0","0.104089513673812","0.219013654204475","0.345900192632356","0.485994289136948","0.640670712015276","0.811447328527813","1","1.14869835499704","1.31950791077289","1.5157165665104","1.74110112659225","2","2.29739670999407","2.63901582154579","3.0314331330208","3.4822022531845","4"
"2","model","equiv. BD","birth death","birth death","birth death","birth death","birth death","birth death","birth death","birth death","birth death","birth death","birth death","birth death","birth death","birth death","birth death","birth death","birth death","birth death"
"3","lamb_par","0.418930825088984","0.212429114541192","0.232839590924516","0.261150338616357","0.301013442659974","0.364104530960321","0.473855395651481","0.332879467421004","0.458107107676626","0.64391351147391","0.364674188705976","0.542736151509145","1.1754369677784","0.431989354349186","1.07902912857699","0.304697228479199","0.799680536842241","120479.874602061","724373.367790277"
"4","mu_par","0.2","0.172905620625307","0.204602253584242","0.246535597439078","0.302326391223316","0.38556869532913","0.520870182150611","0.347506460176675","0.501169272051873","0.712748862360163","0.392080097174767","0.599721945293391","1.27489162037431","0.476173281865604","1.17055469503539","0.333391932566883","0.878526449879076","120479.992716512","724373.454753998"
