,Unnamed: 0,param_vary,i_param_var,replicate,PBD.l1,PBD.l2,PBD.l3,PBD.mu1,PBD.mu2,SR,PBD.LR.all,PBD.LR.extant,ML.l,ML.mu,MCMC.l.mean,MCMC.l.median,MCMC.l.sd,MCMC.l.q25,MCMC.l.q75,MCMC.l.ess,MCMC.mu.mean,MCMC.mu.median,MCMC.mu.sd,MCMC.mu.q25,MCMC.mu.q75,MCMC.mu.ess,MCMC.div.mean,MCMC.div.median,MCMC.div.sd,MCMC.div.q25,MCMC.div.q75,MCMC.turnov.mean,MCMC.turnov.median,MCMC.turnov.sd,MCMC.turnov.q25,MCMC.turnov.q75
1434,10,2,5,57,0.5,10.0,0.4,0.2,0.2,130,275,135,0.33056084937239,0.0696672931368087,0.351217656089273,0.34706773973915,0.0486151507717555,0.315574042371326,0.380075749310054,800.441089198078,0.102782110342337,0.0909427896850003,0.0697191497403762,0.047723894068571,0.145168602919819,800.403062230369,0.248435545746937,0.25077342386639,0.0422757718109179,0.220318916526078,0.27747631320081,0.277258181834955,0.264873002212768,0.15993822612369,0.149881058580664,0.390247566770939
1435,11,3,1,57,0.5,1.0,0.04,0.2,0.2,39,104,53,0.18337824688553,0.0,0.228340761179864,0.221443375297685,0.0501162648282252,0.193761791941323,0.255049408471974,938.740649860683,0.0756129781688306,0.0579821649923798,0.0651075915156562,0.0262819344573375,0.109683361340149,821.120246615215,0.152727783011033,0.155123414924184,0.0428174188508412,0.12611778647274,0.181539081144672,0.304885715317068,0.268825462566183,0.212548896950288,0.129302451972013,0.450084700811879
1436,12,3,2,57,0.5,1.0,0.126491106406735,0.2,0.2,13,32,15,0.212735277201067,0.125959093141772,0.302593634001496,0.275053812825098,0.131172829032464,0.20833317417776,0.36700805979561,512.118385213919,0.256668624674431,0.219524922610209,0.183920266464135,0.112837657117788,0.366416460399623,559.916484469694,0.0459250093270654,0.0552949067251995,0.0990482713985141,-0.01818001193435,0.1147548810417,0.788926267151581,0.80112825179666,0.379780532178484,0.515440670651154,1.05704994318242
1437,13,3,3,57,0.5,1.0,0.4,0.2,0.2,63,166,85,0.238166618107223,0.0,0.264847384596427,0.261683225699947,0.0387045962330441,0.237973386099977,0.287450675706299,2029.11959950752,0.0469124831894159,0.0353796139037619,0.0426595356834376,0.0142922226671571,0.0674915755226792,1519.35681433333,0.217934901407011,0.218564963203019,0.0379011717560621,0.193754183844197,0.243121236477528,0.168515453812143,0.136887514037897,0.136422062954172,0.0578818025147154,0.247807103948565
1438,14,3,4,57,0.5,1.0,0.633957276984445,0.2,0.2,202,479,309,0.327421808643659,0.0,0.33739303898964,0.336639532990983,0.0252821141212977,0.320098123573795,0.353736978574891,3028.3053851263,0.0182965407953732,0.0127089182929403,0.0181646216945288,0.0051908278351765,0.0257006228221954,1566.81392710967,0.319096498194266,0.319102769810612,0.0253827779041985,0.302701545887708,0.335655445331943,0.0531596087874953,0.0386870986292585,0.0505105579218605,0.0160398915832424,0.0754095234059741
1439,15,3,5,57,0.5,1.0,1.00475457260383,0.2,0.2,1112,2574,1838,0.42390956741046,0.0,0.426623317888937,0.426403441178627,0.0129732520780591,0.417629920464671,0.435564694070329,4092.04944747467,0.0051534816458372,0.0035557932075326,0.0051640060900124,0.001498866149522,0.0070251318050064,1271.7571431386,0.4214698362431,0.421394830307242,0.0130812276910195,0.412432626723587,0.430582398456688,0.012026253575303,0.0083664840227172,0.0119224746178916,0.0035491299221923,0.0164509389322009
1440,16,4,1,57,0.5,1.0,0.4,0.02,0.2,145,240,206,0.303598881122105,0.0,0.321754188974051,0.319319161474887,0.0311477061246739,0.300249126361914,0.340674649034196,2029.12901760396,0.0322759209825042,0.023754543725329,0.0302082291382136,0.0104246341361192,0.0444508089529116,1188.00707696085,0.289478267991547,0.289781464356746,0.0302418860133717,0.269683889315626,0.309209839591092,0.0969005392625241,0.074429837650341,0.0837349748658233,0.0337072933595648,0.136944829754499
1441,17,4,2,57,0.5,1.0,0.4,0.0632455532033676,0.2,333,608,448,0.306283525634456,0.0,0.312480004151654,0.311767401832064,0.0181773658565779,0.299968618159443,0.324382160024932,3053.03485878204,0.0115231626986571,0.0077992999305771,0.0114925913524284,0.0033161487702577,0.0161002181275007,1504.45134495509,0.300956841452997,0.300868089543454,0.0178233999869867,0.288630011148029,0.313256580476286,0.0362853329155805,0.0253165452742104,0.0348978530396914,0.0106943169166733,0.0509458108735318
1442,18,4,3,57,0.5,1.0,0.4,0.2,0.2,18,45,25,0.229953515199897,0.0887257955957804,0.306737531602081,0.287782755269912,0.112048264686658,0.228750397043939,0.362646180232494,669.06847666185,0.208120337723001,0.180258678198091,0.155262131092247,0.0905907027684326,0.291353803779181,680.63495312605,0.0986171938790799,0.105421623196214,0.0884675404535661,0.0425455067552563,0.160349971083478,0.626861970795381,0.627583552107336,0.330705763755963,0.377058285711679,0.865195605369983
1443,19,4,4,57,0.5,1.0,0.4,0.632455532033676,0.2,16,87,28,0.327860661241017,0.271297268117488,0.397476562422868,0.36163613343564,0.169124646207155,0.276141038802857,0.485910738961714,418.630178713507,0.353996479319586,0.320708629929551,0.226807610789029,0.183219401415968,0.488424811378907,401.612476988355,0.0434800831032823,0.0498782105017611,0.108591312563897,-0.0281637374538782,0.1195170382099,0.834572690937686,0.868519188821554,0.334047502166001,0.62093670250161,1.06394198618667
1444,20,4,5,57,0.5,1.0,0.4,2.0,0.2,3,51,6,0.275390085466424,0.889346142293159,0.427573871646952,0.319666787484714,0.375920128755217,0.166767696070864,0.570660746328568,1093.1749838401,1.2437126466024,1.08770865574154,0.796239343194037,0.661097525092262,1.66988677748736,948.014748396431,-0.816138774955444,-0.688667694930956,0.608350529959724,-1.10916560440724,-0.376881589034669,4.68893211525537,2.98170082899846,7.43470333743541,2.02982195257352,4.96702242687664
1445,21,5,1,57,0.5,1.0,0.4,0.2,0.02,289,574,392,0.302387751670436,0.0,0.310854177985834,0.31011777984144,0.0198339509163336,0.296950498909337,0.323663421619056,2862.68304394859,0.0150453050285779,0.0106549822026659,0.0145344063702315,0.0045387725518903,0.0209844377884354,1386.47704003938,0.295808872957257,0.295670301294505,0.0198321322904486,0.28280127558306,0.309081393267932,0.0475428478808654,0.0342688881387207,0.0441238499222941,0.0149774918339188,0.0672708827125013
1446,22,5,2,57,0.5,1.0,0.4,0.2,0.0632455532033676,44,100,58,0.243435387215941,0.0,0.290489637496165,0.283953503835611,0.0578715592668663,0.251158244880536,0.320639159935904,1284.70771080743,0.0860260750049931,0.0655470403921147,0.0746795065936979,0.0287370288016153,0.124430577745772,1102.42086430314,0.204463562491172,0.207221063324571,0.0537529852201995,0.171245966117643,0.240951947623712,0.275693109186824,0.237878712810597,0.200588416365382,0.109621676499811,0.410137601181507
1447,23,5,3,57,0.5,1.0,0.4,0.2,0.2,210,522,302,0.268115418814061,0.0,0.280652392887663,0.279600032340796,0.0216374533634605,0.265752369808295,0.294716700031199,2029.22250796331,0.0223258925242427,0.0164609544228952,0.0203591615005587,0.0069018978547436,0.0320938890519944,1349.73349420516,0.25832650036342,0.258169962461443,0.0212371644097668,0.243774059613539,0.272668264388614,0.0774003556810206,0.0591984388286907,0.0665807829576621,0.0252512860997553,0.113129208209525
1448,24,5,4,57,0.5,1.0,0.4,0.2,0.632455532033676,72,240,91,0.217835369995444,0.0,0.249561359040597,0.245121957158235,0.0384789709266208,0.22240651933868,0.272453006962605,1313.51724868721,0.0551584364556415,0.0423850035895223,0.0470640791824988,0.0192171430582136,0.078676300528801,1143.71280712791,0.194402922584956,0.195015035843511,0.0341988474769792,0.172549555998434,0.217254803809784,0.207602294087327,0.176191735904748,0.152927281767674,0.0820997407679102,0.304293230715758
1449,25,5,5,57,0.5,1.0,0.4,0.2,2.0,4,43,5,0.339774574806795,0.738319129634504,0.470144541087009,0.379985468105754,0.360644888549865,0.218271380950263,0.614294790990547,815.794343499482,0.991312712832208,0.889527888370905,0.618456939758912,0.536380599229972,1.31400974127691,756.262123750839,-0.521168171745199,-0.447860458219973,0.394757366530819,-0.732921023819864,-0.235063778668438,2.64404600160367,2.09473915234921,2.20182390972025,1.58011320147639,2.96618079215342
1450,1,1,1,58,0.05,1.0,0.4,0.2,0.2,7,18,7,0.0695696916110395,0.0,0.137787583211088,0.11948725268167,0.0789989860303566,0.0845290537555692,0.169390035486153,760.240666052524,0.1141876114391,0.0836179466467939,0.107063609399233,0.0354417567354648,0.159102978264234,715.06291331669,0.023599971771988,0.0318317099099466,0.0654853051976311,-0.0132962728029067,0.0665569796991898,0.787531606977408,0.724237442003637,0.541419924627689,0.369987020362738,1.10797673744952
1451,2,1,2,58,0.158113883008419,1.0,0.4,0.2,0.2,3,10,3,0.106435719499463,0.331412269474129,0.322283655239325,0.229984829889308,0.298502685354193,0.117168733282211,0.433548075959519,935.568312054878,0.801772167095236,0.693834033031689,0.550591889105162,0.391756043027569,1.08568944121856,840.365361743947,-0.479488511855911,-0.408568865259436,0.376580623970232,-0.669587435727213,-0.206392373695358,3.96277168347489,2.53869374897031,5.62775769906139,1.77647194206722,4.16363676009841
1452,3,1,3,58,0.5,1.0,0.4,0.2,0.2,202,443,261,0.27251199344616,0.0,0.282708162230806,0.281615398919065,0.0214299976783641,0.268072937120002,0.296250965390845,2838.07983144617,0.0182038324972599,0.0132601955918121,0.017451358869974,0.0054948400941423,0.0249995446537151,1507.31290457868,0.264504329733546,0.264315765152176,0.0211843335612655,0.25025035170084,0.278770264889914,0.0628815056280202,0.0471617445297523,0.0570782136734573,0.0201189460833369,0.0878938452805816
1453,4,1,4,58,0.792446596230557,1.0,0.4,0.2,0.2,1484,3297,2273,0.382556762213989,0.0,0.384505178001715,0.384394264120546,0.0101702329086363,0.377697548044679,0.391081410428319,3946.22295039564,0.0035857145291019,0.0024504656114096,0.0035268917249719,0.001043448080656,0.0050266341088803,1567.0976620503,0.380919463472613,0.380855642887759,0.0101503712466676,0.374021537034852,0.387740754293422,0.0092888118218225,0.0064233654017725,0.0090698006505842,0.0027112951454833,0.0130560928754281
1454,5,1,5,58,1.25594321575479,1.0,0.4,0.2,0.2,65698,149746,114946,0.506136679499546,0.0,0.506151520356406,0.506144333762665,0.0019534418931919,0.504882933928775,0.507429819601599,4501.0,9.12265276181233e-05,6.44320719486854e-05,9.00397478506339e-05,2.51473068981593e-05,0.0001283301392369,1469.23314047167,0.506060293828788,0.506057553109758,0.0019538654249975,0.504781565699887,0.5073510086809,0.0001802256976802,0.0001271310050007,0.0001778506468113,4.95428202107127e-05,0.0002541426299574
1455,6,2,1,58,0.5,0.1,0.4,0.2,0.2,20,150,88,0.125525947999207,0.0,0.174104595801135,0.164864961783657,0.0546131336138687,0.135245960193811,0.203891950017997,939.044530176049,0.0791271646176824,0.0601684438089869,0.069571018444112,0.0255441423427096,0.114049479918225,916.793325923849,0.0949774311834526,0.0973458571958536,0.0450775753067469,0.0685524764890069,0.125156296198956,0.412514542408883,0.371564021491901,0.279013613170286,0.180329995117464,0.604696230984311
1456,7,2,2,58,0.5,0.316227766016838,0.4,0.2,0.2,145,475,273,0.200966523100922,0.0,0.208025436642957,0.20690560657198,0.0178629480865757,0.196064900589227,0.219604318226213,2970.35986407257,0.0109187372175928,0.0076930024793454,0.0107676583479955,0.0032862722290183,0.0150721891683812,1656.33055231031,0.197106699425364,0.19666434372211,0.0177076634181252,0.185418064653343,0.208821028408462,0.0515149616468111,0.0370888872628313,0.0486115820456417,0.0160943018925169,0.0723180675271205
1457,8,2,3,58,0.5,1.0,0.4,0.2,0.2,106,230,145,0.298911577959897,0.0,0.32303289049464,0.320027355447066,0.0383642629144553,0.296900982527625,0.345723173110535,1733.30255955448,0.0443233803089956,0.0317116944007968,0.042218331080328,0.0133456067904501,0.0627898538802593,1161.80182564955,0.278709510185644,0.279574460759255,0.0366202754691724,0.255172186818697,0.303244864766548,0.130736032116305,0.100485683273802,0.111765686181006,0.0438394476475299,0.189377174573881
1458,9,2,4,58,0.5,3.16227766016838,0.4,0.2,0.2,41,99,45,0.413647284588909,0.249249731038768,0.430814095166914,0.414492944701871,0.114817453901652,0.346541786982263,0.494237158859108,444.745200369339,0.261944422859961,0.243579141779813,0.158382572423083,0.144485077184847,0.358075613465012,526.525018851445,0.168869672306953,0.171188493230504,0.0799899855072615,0.113662586260104,0.225063407871385,0.567852479907777,0.589168337666152,0.24326296321214,0.400426822061887,0.75368917271696
1459,10,2,5,58,0.5,10.0,0.4,0.2,0.2,316,580,339,0.413617460165522,0.104964858047972,0.420395212005927,0.417100389042675,0.0417888267110818,0.390831037238874,0.446935349332558,683.290355549395,0.113385851263649,0.108693179724067,0.0636944518085885,0.0654959262729325,0.154710476128155,707.722424610978,0.307009360742277,0.307728655001513,0.0358117834440788,0.283238253632394,0.33180349205083,0.259931300160344,0.260529465001449,0.126899065164789,0.166441469514505,0.349804923822461
1460,11,3,1,58,0.5,1.0,0.04,0.2,0.2,41,102,48,0.225754353330036,0.0,0.274120310155934,0.266050917580667,0.0578142774828486,0.234114794822862,0.30531515759258,867.106616149402,0.0854924909507925,0.065670704891132,0.0739539152832269,0.0297727365601256,0.1205541570708,757.509489796115,0.188627819205142,0.190734005282715,0.0506035702329609,0.156501618875037,0.221759983241687,0.288946079292008,0.254787389909104,0.20292661275467,0.122631108356107,0.419148797817926
1461,12,3,2,58,0.5,1.0,0.126491106406735,0.2,0.2,31,82,44,0.220071210099515,0.0,0.28088604947204,0.269579508649615,0.0716394170857854,0.230553100668399,0.320001719945601,889.587336623063,0.10895293979796,0.0848452705768442,0.0937336776221462,0.037609487299236,0.155545715279378,774.834658339547,0.17193310967408,0.175910128444629,0.060691120346457,0.1335410251771,0.212748010628361,0.355247719044285,0.325190058418801,0.240753393991709,0.154769878702373,0.517260773891039
1462,13,3,3,58,0.5,1.0,0.4,0.2,0.2,144,360,209,0.260187786262956,0.0,0.27463885751659,0.273445814250547,0.0245832809413832,0.257267939292123,0.290913858687304,2383.60797480036,0.0247369806252972,0.018053984058308,0.0223120353767309,0.0078254999036204,0.0354504066585759,1603.10254229535,0.249901876891293,0.249825733478569,0.0242316184845437,0.233882162336346,0.266036291715247,0.087517967527196,0.0671138516668982,0.0744424109215278,0.0295316943622653,0.128691213852185
1463,14,3,4,58,0.5,1.0,0.633957276984445,0.2,0.2,927,2175,1344,0.323084839785505,0.0,0.326305829322315,0.326040892723615,0.0111664866673413,0.318523553043425,0.333820079019793,3357.32245251639,0.0058613890458302,0.0042013330452813,0.0056129685659704,0.0017760139097278,0.0082495472194371,1614.40927815134,0.320444440276485,0.320161560230358,0.0109254819250821,0.312966654724571,0.32773470232339,0.0178134025468692,0.0129200164026789,0.016768833017425,0.005467802127208,0.0251120610551861
1464,15,3,5,58,0.5,1.0,1.00475457260383,0.2,0.2,4814,10767,7711,0.431409582556528,0.0,0.432146776913352,0.432080393980065,0.0062926352681038,0.427928808905364,0.436420169915244,3733.02623649176,0.001118672610579,0.0007710282990123,0.0011299102663053,0.0003176546842129,0.0015451447230786,1484.50262795082,0.431028104302773,0.430922087621961,0.0062782830463674,0.426802314941226,0.435318142687174,0.0025852902051408,0.0017903989277018,0.0026040965117378,0.000734470296624,0.0035845300394615
1465,16,4,1,58,0.5,1.0,0.4,0.02,0.2,121,198,168,0.326248635166482,0.0,0.360658903739148,0.356266422355062,0.0432956744545314,0.330739972672496,0.384837498675206,1307.25684925573,0.063506318411038,0.0490054922553458,0.0550821194250608,0.0210673466072765,0.089808815273307,1084.72136085873,0.29715258532811,0.299089137012952,0.0406971758487867,0.272324292867415,0.324289816449825,0.166943935517777,0.13911610225589,0.129286810135391,0.06171193469153,0.240000033638884
1466,17,4,2,58,0.5,1.0,0.4,0.0632455532033676,0.2,151,297,223,0.300195880792963,0.0,0.315915953404733,0.314904658422865,0.0290517068900099,0.296057653393779,0.334628784426063,2250.56566170096,0.0289107648023139,0.0212912191439005,0.0266878915576492,0.0093386129688291,0.0402219191634045,1441.98196366237,0.287005188602419,0.287479283358454,0.0279160573098848,0.268274375276327,0.305073177216837,0.0886136555150914,0.0689543486357134,0.0758656634423509,0.0306427833421039,0.126606903074161
1467,18,4,3,58,0.5,1.0,0.4,0.2,0.2,115,276,159,0.278138414947238,0.0,0.301468918679306,0.299023213547375,0.0347642463654572,0.277542551006096,0.32255433717503,1771.93368516866,0.0414706679906439,0.0305658449657383,0.0381109993772319,0.0129144689005467,0.0584607226266222,1292.05855220107,0.259998250688662,0.260231073833334,0.0325320043496095,0.239294530674381,0.281698379475872,0.131188951600578,0.103624536277211,0.109036525969179,0.0452089625672633,0.190811472810247
1468,19,4,4,58,0.5,1.0,0.4,0.632455532033676,0.2,33,275,52,0.163368354750247,0.0,0.212004572131168,0.204161631782352,0.0534132047675968,0.17577690572513,0.23851075919045,824.026023007337,0.0807190260438094,0.0638961773373968,0.0690035614103224,0.0290698535516186,0.112842443776972,792.589798106391,0.131285546087358,0.133937223098297,0.0443000017506834,0.10421593777174,0.161190724636713,0.349346635496973,0.315888780318666,0.232140988190778,0.163338617605889,0.505600876454945
1469,20,4,5,58,0.5,1.0,0.4,2.0,0.2,3,44,5,0.142755756216595,0.455863691323203,0.347582641714037,0.259110891491536,0.313918800224359,0.132060104249463,0.464262409685021,1037.92069569791,0.915733087829951,0.814373235966253,0.611809689163985,0.464435256681417,1.23920408890168,1016.81942970908,-0.568150446115913,-0.482358678368446,0.440252246505759,-0.797983563040126,-0.242773484805022,4.09813973010214,2.67823000539774,5.92853813159078,1.82829202239958,4.46154738048452
1470,21,5,1,58,0.5,1.0,0.4,0.2,0.02,180,391,281,0.282202155580686,0.0,0.295230017247269,0.293744727232869,0.025118651010977,0.278033966632209,0.310438482509974,2068.03486554793,0.0228798774252504,0.0164783679203702,0.0213232420331598,0.0069305822577829,0.0323959432562883,1544.92047326874,0.272350139822019,0.272373361547569,0.0241341320790333,0.256143561415641,0.288300713149343,0.0753344638079773,0.0567356203692733,0.0660157304839683,0.0245450965468119,0.108617180787654
1471,22,5,2,58,0.5,1.0,0.4,0.2,0.0632455532033676,169,367,250,0.304391236827887,0.0,0.319457293032552,0.318246568973145,0.0269453051183305,0.300891483893343,0.336294092022153,2602.33705417403,0.027120750886257,0.0193405065579226,0.0256128137587527,0.0081110931274266,0.0380089643820501,1537.74191673667,0.292336542146295,0.293099226256987,0.0273437863903025,0.274516130361075,0.310898211006781,0.0825372439325388,0.0614527700697031,0.073540353958434,0.0259427620966488,0.118086022634664
1472,23,5,3,58,0.5,1.0,0.4,0.2,0.2,269,612,371,0.282058335793064,0.0,0.289800048231808,0.289081094285371,0.0182646596142529,0.277075968606916,0.301388806976441,3190.59761595111,0.01314771878176,0.0093945755271259,0.0126132124337966,0.0039944698284045,0.0184328798933317,1612.2646785212,0.276652329450048,0.276531196347502,0.0183318904621575,0.264734737297703,0.28910953997811,0.044645898254575,0.0325647488960626,0.0413481076467173,0.0138458366647521,0.0630861608593588
1473,24,5,4,58,0.5,1.0,0.4,0.2,0.632455532033676,12,33,15,0.28777106918672,0.265730839586626,0.365668716545121,0.327617754985918,0.175856797710293,0.239334583245184,0.449813891742947,396.190244817417,0.361655187646163,0.320118528218168,0.234676850197541,0.185840108161478,0.493637414510797,417.612136992677,0.004013528898958,0.0094102939266839,0.110767289680887,-0.0669485639333379,0.083466543436564,0.941571844439336,0.971250453403888,0.364152454028464,0.70980782396742,1.17377050687606
1474,25,5,5,58,0.5,1.0,0.4,0.2,2.0,5,27,5,0.0668048442708251,0.007830687694347,0.210377699357733,0.171106873431648,0.148425085102837,0.105790621930705,0.272079211296832,595.058252022217,0.283947333261194,0.232656757600355,0.223193582526377,0.113364903440642,0.396015456845596,642.180919658644,-0.0735696339034609,-0.0555123169350237,0.128290175826553,-0.148123565480343,0.0185016084962933,1.43301076606931,1.28295934467466,1.07823625894562,0.881018536993035,1.75044523203278
1475,1,1,1,59,0.05,1.0,0.4,0.2,0.2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,
1476,2,1,2,59,0.158113883008419,1.0,0.4,0.2,0.2,11,40,14,0.175122397453003,0.117551443433221,0.290223121106734,0.242163097386292,0.168172110171786,0.172692799125807,0.358769628431159,309.726511498248,0.269169038218571,0.217619956502619,0.212191623348956,0.110844904710231,0.37404108558654,328.755195278916,0.0210540828881631,0.0278805253588679,0.0855935875710632,-0.0308904352590837,0.0804634747133216,0.855261689079868,0.893385784356111,0.376982765505381,0.603963264699676,1.09750733828033
1477,3,1,3,59,0.5,1.0,0.4,0.2,0.2,100,252,139,0.249910271898926,0.0,0.271153194330702,0.26876194662981,0.031655477925171,0.249227028633002,0.290264926747312,1979.31194313112,0.0375526378450502,0.0280847833696842,0.0338939357535769,0.0119599168339918,0.0537828902934187,1466.2559981316,0.233600556485651,0.233781657949808,0.0303879091382629,0.214646820063757,0.253387631151849,0.132520152727388,0.106442466223477,0.108807084927046,0.0463620721858434,0.192801424618068
1478,4,1,4,59,0.792446596230557,1.0,0.4,0.2,0.2,2128,4749,3314,0.375533479612236,0.0,0.376725918806708,0.376691471235032,0.0082540188726139,0.371435450384619,0.382148131496774,4299.55874595752,0.0024546640463411,0.0016967884221704,0.0024352006408956,0.0006920808005051,0.0034439980694998,1274.9461450739,0.374271254760367,0.374260845633332,0.0082816550020928,0.369000641727725,0.379839223816256,0.0064997863696535,0.0045120211803063,0.0064102063293119,0.001849189334268,0.009158666997959
1479,5,1,5,59,1.25594321575479,1.0,0.4,0.2,0.2,36853,83185,63904,0.505650594910826,0.0,0.505769282870886,0.505834344564339,0.0026570190179893,0.504003535625054,0.507507525251397,4501.0,0.0001619853437825,0.0001133543765154,0.0001552098487942,4.75800372177706e-05,0.000229313208247,1592.72889134299,0.505607297527103,0.505660104959628,0.0026567054805028,0.50382984706924,0.507354800829104,0.0003202335845167,0.0002245306147015,0.0003067312106052,9.47346700856383e-05,0.000452829940517
1480,6,2,1,59,0.5,0.1,0.4,0.2,0.2,8,65,34,0.0954541539780065,0.0,0.188278727940755,0.163889462714902,0.108464254199772,0.118354309158578,0.226574228799245,580.577999608021,0.166194953291429,0.12679067544231,0.151574515627926,0.0568571612910488,0.227409947902907,647.693123364302,0.0220837746493254,0.0339867700890587,0.0863798620047082,-0.0273625017909908,0.0805768527292822,0.831396626132301,0.788625159763313,0.521896911628825,0.431172483044437,1.15618074735231
1481,7,2,2,59,0.5,0.316227766016838,0.4,0.2,0.2,48,188,94,0.172554542387098,0.0,0.188756283396426,0.186765574932808,0.0303673352956376,0.167458879400108,0.207844011324119,2306.92243374068,0.0265621288129665,0.0182707883308777,0.0260567173940155,0.0079090380934238,0.0370181593619813,1564.99492874788,0.16219415458346,0.161708596170893,0.0294913746030641,0.142602941301698,0.181822152775365,0.134956407021372,0.100441255733872,0.118865958899303,0.0440304676213984,0.19283647392813
1482,8,2,3,59,0.5,1.0,0.4,0.2,0.2,118,256,160,0.287955802121728,0.0,0.31220121585464,0.310295633909122,0.0345714972235775,0.288451530616612,0.332525723072149,1795.27202585489,0.0442134961134844,0.0339539637097358,0.0389970736980224,0.0145919925335022,0.0633604458620549,1328.94555550139,0.267987719741156,0.269128008992631,0.0336517958684892,0.24661264697712,0.290710188062394,0.135751685809032,0.11017325838127,0.10887201627744,0.0496312961316169,0.1974356654797
1483,9,2,4,59,0.5,3.16227766016838,0.4,0.2,0.2,62,126,67,0.434264234185152,0.193779476113359,0.455615292612993,0.440821729094135,0.0963640826683688,0.387513402356001,0.508338730875205,711.714050933356,0.217487810960592,0.198804126800564,0.137824677088811,0.112340059213598,0.303418707037809,667.654136118387,0.238127481652401,0.241355711048469,0.0757591707362851,0.188255764660715,0.291726240428041,0.446996114847525,0.453010435817811,0.21778171938808,0.281629240087159,0.611352791151425
1484,10,2,5,59,0.5,10.0,0.4,0.2,0.2,288,504,302,0.355695637943788,0.0201261310938538,0.379453239460476,0.375728420221926,0.0338478684895437,0.355485362701756,0.399261092542358,857.971619552793,0.0634473176748893,0.0525801439447951,0.0482191322534938,0.0252498847601452,0.0905645363474812,882.142401870393,0.316005921785587,0.318029765979086,0.0304000736298859,0.296146112454658,0.337124600080059,0.16014126088575,0.142094138754598,0.109971505097479,0.0708747827751613,0.231661779092992
1485,11,3,1,59,0.5,1.0,0.04,0.2,0.2,30,78,39,0.27676203876055,0.11138129721858,0.326680472913115,0.309595525297758,0.0934593854181099,0.260563439390506,0.376272976181312,691.27652187202,0.183642137028279,0.163039596628479,0.12934567381276,0.0813154392479461,0.260491925005714,697.036546837414,0.143038335884836,0.146845009809264,0.0718143022286805,0.0956259555284268,0.194223146950492,0.518217956202648,0.524418260763242,0.270098784824402,0.303294350246242,0.722464507665903
1486,12,3,2,59,0.5,1.0,0.126491106406735,0.2,0.2,65,159,85,0.226611591646021,0.0,0.255407092914142,0.251321959852581,0.039173850835091,0.228986234668035,0.276892156340857,1298.62423377743,0.0500869918335665,0.0380801540959838,0.0458621061920487,0.0162166159338454,0.0706459231088724,1013.04478385975,0.205320101080576,0.206563842868673,0.0361056806744319,0.182108596308205,0.229954989272577,0.184968434382879,0.152847618276378,0.145022920669657,0.0688284283737438,0.267659438921747
1487,13,3,3,59,0.5,1.0,0.4,0.2,0.2,78,185,116,0.261355855900916,0.0,0.290219175055578,0.286393623239853,0.0409483445722473,0.261965077022658,0.314672594905912,1610.71558948266,0.0521871040772461,0.0391586205023225,0.0470313477945878,0.0169507853470072,0.0745398909884542,1315.96466368751,0.238032070978332,0.238671104705621,0.0384652030612191,0.213661967297428,0.263990088689454,0.170179425349704,0.138311219017906,0.135397343671558,0.0623095872707563,0.249225390450819
1488,14,3,4,59,0.5,1.0,0.633957276984445,0.2,0.2,598,1438,885,0.30220829848412,0.0,0.305912993155968,0.305878915307699,0.0126940942922257,0.297043297756926,0.314507468146784,3465.87865166818,0.0068940848143657,0.0048611947505587,0.0065675196368654,0.0020054166706309,0.0097772887367431,1591.11180215304,0.299018908341602,0.298810158872262,0.0127184419039884,0.290247849076261,0.307777292926394,0.0223498378269389,0.0161458313769628,0.0209754079234362,0.0066570702091111,0.0318584054122727
1489,15,3,5,59,0.5,1.0,1.00475457260383,0.2,0.2,4788,10808,7769,0.42711804207749,0.0,0.427879086361659,0.427790379341371,0.0061375915519746,0.423875812215318,0.432102701636604,4501.00000000002,0.0011407653578925,0.0008045199059894,0.0010950848911288,0.0003403792449094,0.0016053387858145,1653.40353808588,0.426738321003766,0.426693759097885,0.0061435901742766,0.422753037539513,0.430893430273674,0.0026635690417153,0.001878156809279,0.0025508835889749,0.0008025634522444,0.0037421374328004
1490,16,4,1,59,0.5,1.0,0.4,0.02,0.2,875,1436,1208,0.318849265917826,0.0,0.321527031866782,0.321585936663596,0.0111552200697498,0.313749229336934,0.328950993443219,3959.47762429337,0.0048428444660852,0.0035535642409763,0.0045798211469561,0.0014447901405652,0.0067722391059324,1630.12372112395,0.316684187400697,0.316705390637471,0.0111805256225669,0.309015633052081,0.32424819911431,0.014981789562366,0.0110703946642429,0.0140131853380357,0.0044845257139754,0.0211924233628429
1491,17,4,2,59,0.5,1.0,0.4,0.0632455532033676,0.2,343,628,475,0.289817418677094,0.0,0.295975014350267,0.295250777442464,0.01649749251601,0.284439038629714,0.306650648357319,3458.95001836814,0.010444812553994,0.0073583078891491,0.010168443329473,0.0031356668021621,0.0145158663492635,1710.88039772864,0.285530201796273,0.285055042341869,0.0166385823562402,0.274394605777498,0.296701421642589,0.0348498138664525,0.0250455505616327,0.0330407594464895,0.0106630412790777,0.0489054492172224
