iteration	likelihood	prior	lambda	mu
170000.0	-5.9536888906049565	-0.3479820867906851	0.10330744069285101	0.24467464609784387
175000.0	-0.16231437799157078	-0.07880791666625558	0.018319765871190653	0.060488150795073345
180000.0	-79.00356142872799	-2.467582314383982	1.0258474965856057	1.441734817798381
185000.0	-14.471858657522983	-0.5145973643487591	0.2055519068103557	0.309045457538405
190000.0	-4.993349070821904	-0.602495093612047	0.03976363486177904	0.5627314587502675
195000.0	-14.425286256986876	-0.8964139061900864	0.1455266551761287	0.7508872510139549
200000.0	-22.3434971164836	-0.4527900189617129	0.16099501691960644	0.2917950020421048
205000.0	0.23894561294109962	-0.26835336751328476	0.04798398817109094	0.2203693793421921
210000.0	-55.5196190537894	-1.7072850269722402	0.5791449778923281	1.1281400490799158
215000.0	-7.881881678182719	-0.16440672589930938	0.061471569871192816	0.10293515602812325
220000.0	-13.389844143965517	-0.6611082064558765	0.10672046670652797	0.554387739749355
225000.0	-56.10562704831523	-0.687573567981459	0.245157001261624	0.4424165667198394
230000.0	-24.40569076469244	-0.6375120915961331	0.16657998407108593	0.47093210752505127
235000.0	-58.5985069728626	-0.743643416481427	0.37405982590286646	0.36958359057856455
240000.0	-13.987602182214827	-0.4918320335361871	0.1851503632490498	0.30668167028714177
245000.0	-27.1969631963751	-0.5494976252215932	0.45117110200178845	0.09832652321980873
250000.0	-6.554728153318576	-0.2078053550232074	0.06302268865342474	0.14478266636978634
255000.0	-36.22864771158873	-1.0833737609018201	0.33506852904599865	0.7483052318558281
260000.0	-10.466635170865185	-0.4448239603638987	0.06394932980853128	0.38087463055537385
265000.0	-10.427187896651624	-0.30066894828898577	0.10805933628703315	0.1926096120019595
270000.0	-0.2837119406861244	-0.4137836044895246	0.02297501289563271	0.3908085915939012
275000.0	-0.10205727683188437	-0.14370511588549262	0.02511729119312097	0.11858782469238185
280000.0	-0.6148344478457842	-0.03842715299034355	0.012222157502118615	0.026204995488237005
285000.0	1.0847295990543924	-0.2120379509639741	0.01087288285012272	0.2011650681138599
290000.0	-7.97479525283735	-0.08678003887076538	0.05911813162058565	0.02766190725018949
295000.0	-7.093145611411087	-0.35152779708791804	0.20827659531280357	0.1432512017751249
300000.0	-0.19547821383864972	-0.36461455519825936	0.006014063625262042	0.3586004915730062
305000.0	-18.107122148556307	-0.6654323293028225	0.06571423707264702	0.599718092230186
310000.0	-6.080693962813464	-0.5691699343779218	0.017699287560891643	0.5514706468170418
315000.0	-17.243128798922157	-0.4655021272002657	0.11088268392575067	0.35461944327452555
320000.0	-16.18066252358137	-0.37747316007203663	0.12612994350306048	0.25134321656898656
325000.0	-71.41723480596265	-1.18962735308682	0.29597307599167066	0.8936542770951601
330000.0	-24.816640373675945	-0.7045260912724066	0.2974166807804584	0.40710941049195615
335000.0	-36.48495496814402	-1.0296106969815169	0.2553461322613428	0.7742645647201799
340000.0	-93.78021461992006	-2.065391167632869	0.9106969724686049	1.1546941951642633
345000.0	-9.345805521918496	-0.6128072197754706	0.09477357186289599	0.5180336479125706
350000.0	-38.20522403854821	-1.2597879326080161	0.40424524958962194	0.8555426830183918
355000.0	-15.776422493680316	-0.4644472501219725	0.04997362547338954	0.41447362464858
360000.0	-0.8567161663741603	-0.21385409523974017	0.036067536779699434	0.17778655846003796
365000.0	-5.528144456199556	-0.49251898279682915	0.09668022746919784	0.3958387553276294
370000.0	-19.523170522117205	-0.8129233395364898	0.1418052279673964	0.6711181115690916
375000.0	-0.28642099378141406	-0.10454470968134352	0.006750894856460318	0.09779381482488164
380000.0	-30.376020034633456	-1.0133515853973818	0.29768084490541696	0.7156707404919623
385000.0	0.05908984789836058	-0.4828884584151073	0.04073541999536201	0.4421530384197434
390000.0	-6.55790548325351	-0.1767793353756197	0.04475008382057724	0.13202925155503883
395000.0	-0.23062461961907976	-0.15832560703831836	0.0055949487471473255	0.1527306582911684
400000.0	-6.9756867132616645	-0.14231704830598058	0.005257892309771125	0.1370591559962076
405000.0	-25.376204008276606	-0.5857722745017231	0.23690836489726141	0.34886390960446034
410000.0	-15.61997267708384	-0.6545994125799917	0.03347838401960493	0.6211210285603868
415000.0	-19.25612943123008	-0.6418749058520088	0.14369129518629195	0.49818361066571754
420000.0	-7.476428058573658	-0.13932957801683715	0.07592541879646969	0.06340415922036949
425000.0	-25.83045775113021	-0.5142035564138419	0.2236132334886796	0.29059032292516673
430000.0	-10.522223482820852	-0.2770152413946353	0.060194916285495156	0.21682032510914326
435000.0	-3.5579547886226814	-0.6897224394887517	0.12063385439009205	0.5690885850986582
440000.0	-0.18926203442555756	-0.3957062150007908	0.0042322893428649155	0.3914739256579269
445000.0	-43.29952038138248	-1.0311289657335947	0.31422363384337165	0.7169053318902239
450000.0	0.3781469872930203	-0.23121190353827212	0.004545386339760317	0.22666651719851386
455000.0	-9.667504418461036	-0.6458359755055791	0.1383444553496627	0.507491520155919
460000.0	-40.17210435854919	-0.8886311417143234	0.23432560864364915	0.6543055330706747
465000.0	-13.793969008813814	-0.4300383693422558	0.13040901812297512	0.299629351219279
470000.0	-30.70255675495542	-0.7925376382468489	0.17046874991650848	0.6220688883303384
475000.0	-1.378436319274094	-0.08615226995461792	0.08015305117224567	0.005999218782371579
480000.0	-0.7797028167472718	-0.5524164271572816	0.05890066405437959	0.4935157631029011
485000.0	-7.320238897045915	-0.5482232675782485	0.05343100134508721	0.49479226623315875
490000.0	-86.29083956525984	-1.6019616233930025	0.7409846138084476	0.8609770095845519
495000.0	-1.3091073710290693	-0.08181921068931405	0.06117021920961786	0.02064899147969538
500000.0	-5.1440815256209325	-0.226933233645846	0.06812596265790437	0.15880727098793895
505000.0	-99.57904083672531	-1.289402960393066	0.4732807413756531	0.8161222190174103
510000.0	-6.281360515942275	-0.37871450835249904	0.08805068202241863	0.29066382633007837
515000.0	1.0515267284810368	-0.2944077908936836	0.008676166771782467	0.2857316241219009
520000.0	-23.014419091387325	-0.8348665576012528	0.14528867227373213	0.6895778853275271
525000.0	0.7832080429453989	-0.15222923637014052	0.005252019245377825	0.1469772171247684
530000.0	-68.75116719086088	-1.510688806732676	0.6010129579983651	0.9096758487343164
535000.0	0.01356627077960082	-0.4864314357691458	0.049455163979309956	0.436976271789842
540000.0	-64.46372776044977	-0.7168914511196578	0.21133323088586434	0.5055582202337994
545000.0	-36.99511185543744	-0.7671331682418943	0.30367620874498313	0.46345695949691557
550000.0	-90.16439169413141	-1.8095590057468651	0.5559212608770328	1.2536377448698404
555000.0	-53.00848639770132	-1.2526358218107785	0.4492044744840251	0.8034313473267545
560000.0	0.33709085418811924	-0.10055120592919875	0.008951762708896553	0.09159944322030626
565000.0	-0.451412859516728	-0.455142943385185	0.06256618454077179	0.39257675884441623
570000.0	-5.493152650733834	-0.576490599077529	0.05595686643929669	0.5205337326382364
575000.0	-0.17706231873505662	-0.29018565233685095	0.01321636119505367	0.27696929114180163
580000.0	-14.719531073476643	-0.7170752959659583	0.19828130453980408	0.5187939914261551
585000.0	-5.201686686213367	-0.2692379301035974	0.041172972431023164	0.22806495767257406
590000.0	-9.975416820061536	-0.4633063799579519	0.1287601519101137	0.33454622804783857
595000.0	-0.009446012166331896	-0.5329149502239006	0.05610996544632922	0.4768049847775726
600000.0	-4.8502753972593435	-0.5361223721763263	0.06098808958755021	0.4751342825887779
605000.0	-0.2851011006885473	-0.1044622163630164	0.04196028846814602	0.06250192789487216
610000.0	-43.671138590000595	-0.6911864612751455	0.27775658019783156	0.41342988107731626
615000.0	-23.7206603953348	-0.6052477948165413	0.36025535084493626	0.2449924439716081
620000.0	-0.04587364376827452	-0.08951050030548766	0.04881100333799119	0.0406994969674995
625000.0	-38.00890128683465	-1.0920191587104453	0.29907337604596473	0.7929457826644848
630000.0	-3.21211918162386	-0.20075744885147512	0.08338170533084861	0.11737574352063043
635000.0	0.42849290484990665	-0.1335285282882145	0.011977137873891961	0.12155139041432836
640000.0	-80.79498413582765	-1.5096900846032963	0.6233015861239627	0.8863884984793375
645000.0	-3.5148115758062453	-0.5219433426723343	0.1821147672417289	0.33982857543061795
650000.0	-16.860673780872407	-0.6254723761790969	0.121596047928489	0.5038763282506201
655000.0	-0.5034581571810689	-0.03146613482378382	0.01112634920351518	0.02033978562028451
660000.0	-14.866979485244915	-0.7613988698602701	0.19443173095619073	0.5669671389040938
665000.0	-4.664294737033758	-0.5364662746665712	0.031247904072872503	0.5052183705937099
670000.0	0.2210205929140241	-0.27274668035975513	0.012314000496193609	0.2604326798635736
675000.0	-0.24429982802529415	-0.5294797084286813	0.020663910498657338	0.5088157979300377
680000.0	-76.98712993033143	-0.7915916325702632	0.33563308255955226	0.4559585500107244
685000.0	-27.432949060184256	-1.1126361149005062	0.30448206818768725	0.808154046712831
690000.0	-35.068839582087826	-0.733350141871246	0.2738523455744663	0.4594977962967896
695000.0	-9.139350045113176	-0.5499282335236723	0.0880041360535096	0.46192409747017177
700000.0	-9.340049109881509	-0.43857928534532625	0.05388624824058045	0.3846930371047541
705000.0	-0.2790655584318597	-0.060763296186960525	0.0015382786989721954	0.05922501748799719
710000.0	-2.5563049420347808	-0.2603589284042787	0.15986750660631774	0.10049142179797084
715000.0	-7.427471274591273	-0.6140854092118253	0.28909930793350397	0.32498610127833055
720000.0	-5.421891001328912	-0.2670125042555456	0.041797015370439054	0.22521548888511259
725000.0	0.9201828537315913	-0.25134122305483975	0.0036309786106473807	0.2477102444441993
730000.0	-16.380939552143	-0.44064497602721064	0.19259497372674309	0.24805000230047305
735000.0	-0.7821561757263626	-0.11754802902465271	0.046508632616618806	0.07103939640803772
740000.0	-83.65642703346444	-2.3169512569672026	0.952427013704665	1.3645242432625437
745000.0	-26.576679478815223	-0.7502243580473067	0.31959833209916494	0.4306260259481558
750000.0	-27.811451157487916	-0.7952833560232674	0.21161492501870774	0.583668431004575
755000.0	-16.320061988391608	-0.4846986685437248	0.09811548607664261	0.38658318246709433
760000.0	-19.738205910880946	-0.9598212840159019	0.20196773747499844	0.7578535465409144
765000.0	-10.427954525183972	-0.8262740793053904	0.10868053193628108	0.7175935473691206
770000.0	-6.032414391613676	-0.22622053225059088	0.014612656529923336	0.2116078757206758
775000.0	-5.266257114590765	-0.4297782204968345	0.11841720605103018	0.31136101444581016
780000.0	-0.1772716471735034	-0.1609479324982167	0.04750984123167884	0.11343809126654299
785000.0	-38.93457136229604	-0.452021799223559	0.2066317623546247	0.2453900368689388
790000.0	-24.011017079078396	-0.3491038078648144	0.15299338518524647	0.19611042267957252
795000.0	-2.1241276579307113	-0.4768411996164164	0.06570332875653348	0.4111378708598887
800000.0	-5.145431941691772	-0.21192865779064443	0.0839384437067323	0.12799021408391656
805000.0	-11.974099199708371	-0.1400557644087233	0.058142408262885296	0.08191335614584225
810000.0	0.5028513306759539	-0.3485676165261988	0.008219088305148671	0.3403485282210553
815000.0	-9.697172970042672	-0.6257298373991393	0.13398175921601607	0.4917480781831263
820000.0	-17.62526239872746	-0.21443562303162803	0.05944097593183581	0.15499464709979638
825000.0	-12.271940934401577	-0.7006270679648904	0.04927279475854407	0.6513542732063489
830000.0	0.037110441221476775	-0.3682799188854768	0.027410675023910896	0.34086924386156836
835000.0	-29.816460354272813	-0.731641200824127	0.27463274215994926	0.45700845866418177
840000.0	-5.099739123619896	-0.8510582696897013	0.057828786784821125	0.7932294829048844
845000.0	-0.3965338170242325	-0.47969767245900097	0.007617519556473454	0.472080152902531
850000.0	-0.7609062312784246	-0.557176960205333	0.07680745360943321	0.48036950659590355
855000.0	-0.922673286623184	-0.49368883481687165	0.037632209505987085	0.45605662531088687
860000.0	-1.074842894666988	-0.06717768091662121	0.032029084651492984	0.03514859626513148
865000.0	-10.115365269023682	-0.42550394206640774	0.049340178121623265	0.3761637639447881
870000.0	-70.58509475103666	-1.798025450053356	0.7291303615037172	1.06889508854964
875000.0	-23.70366689881981	-0.7415791866395971	0.15940669780188332	0.5821724888377088
880000.0	-0.4331499225574048	-0.5593964446233145	0.01263518728375113	0.5467612573395612
885000.0	-1.892025853963737	-0.3242414199979668	0.08939908581708163	0.23484233418088443
890000.0	-8.88615560056639	-0.3719773115709555	0.10291996701886835	0.26905734455208424
895000.0	0.10518904067594104	-0.4521061933226479	0.03226485236110966	0.4198413409615321
900000.0	-16.50189934836081	-0.8232059247776974	0.18747395040986178	0.6357319743678261
905000.0	-25.48305107176403	-0.75281801394347	0.15739199988324729	0.5954260140602154
910000.0	-7.048918275173859	-0.17578605121552107	0.09602483142694716	0.07976121978856722
915000.0	-1.5929139537519466	-0.0995571221094737	0.0016253697834309514	0.09793175232603371
920000.0	0.2830405225384658	-0.41733170041015477	0.01590761259847557	0.40142408781166905
925000.0	-10.005943413533561	-0.7124985002370119	0.10533812724056242	0.6071603729964397
930000.0	-12.868972628103737	-0.7551934805306142	0.12341269344018543	0.6317807870904226
935000.0	-34.26806427699768	-1.0550530416737498	0.4299672256185306	0.6250858160552102
940000.0	-1.0474864964188588	-0.10878960481115266	0.029514522848951535	0.07927508196219023
945000.0	-15.248464388078395	-0.45574821320914466	0.19154829607596657	0.26419991713316887
950000.0	-0.9753126668298906	-0.3041958103087549	0.04944337874819215	0.25475243156055455
955000.0	-6.048917855558404	-0.4876800203437471	0.022770250947127223	0.4649097693966124
960000.0	-8.957312348132715	-0.36578842044656856	0.056423737044236325	0.30936468340232404
965000.0	-22.270203871170153	-0.7182924978750994	0.23696829855494253	0.4813241993201488
970000.0	-33.88963820130558	-0.6428516428624076	0.31588916483726776	0.3269624780251324
975000.0	-17.943231684912355	-0.6473515622915871	0.13421829536398536	0.5131332669275962
980000.0	-0.517379840227429	-0.032336240014193864	0.013389194866798744	0.01894704514738908
985000.0	-51.67375033609299	-1.336814816442717	0.36993820461844734	0.9668766118242648
990000.0	-43.98437107318908	-0.8617969088241219	0.3682882486940873	0.4935086601300214
995000.0	-31.682679637942826	-1.2681248051189176	0.4747971172068534	0.7933276879120507
1.0e6	-51.61068645668837	-1.1661832438268223	0.3852595295274351	0.7809237142993743
1.005e6	-12.953936845576507	-0.4773428930199989	0.11239768519992548	0.36494520782006123
1.01e6	-12.934296194783435	-0.5459635991276838	0.16855509559817355	0.3774085035294999
1.015e6	-1.222561886339379	-0.07641011789623933	0.033887474136869204	0.04252264375935809
1.02e6	-29.627508073784654	-0.6079343306226892	0.3640309741715182	0.24390335645115663
1.025e6	-0.4239699108490972	-0.12708798895524007	0.045969703811241824	0.08111828514397915
1.03e6	-4.276411147523608	-0.3199390851944598	0.033329551428637125	0.28660953376580245
1.035e6	-0.5503430072313273	-0.034396437952002396	0.019945250987444346	0.014451186964535736
1.04e6	-2.397135189293027	-0.5421111674147054	0.08477548291371899	0.45733568450096884
1.045e6	-0.9833660226332892	-0.18307976073057797	0.02944182691132353	0.15363793381923768
1.05e6	0.4801955339291917	-0.3936618352347925	0.0036821828629273585	0.38997965237184784
1.055e6	-13.243598233352667	-0.40923309739756436	0.1573341124076517	0.2518989849898986
1.06e6	0.08217251964077599	-0.15017088313423907	0.010195740005863398	0.13997514312836068
1.065e6	0.04998740121386591	-0.22584839030727372	0.015505812125382342	0.2103425781818772
1.07e6	-58.58434111142879	-1.439285390693871	0.4771825263911889	0.962102864302666
1.075e6	-119.57909883268522	-1.9841502203744354	1.069654469115731	0.9144957512586925
1.08e6	-5.698394282822264	-0.616860017782413	0.06372611739791273	0.553133900384491
1.085e6	0.576569453890382	-0.12890549223283757	0.0027658944105194987	0.12613959782230957
1.09e6	-11.065851615433688	-0.6539240045133845	0.06120451874919979	0.5927194857641733
1.095e6	-8.297335909346177	-0.20306045958264504	0.05477659106320645	0.14828386851942615
1.1e6	-25.253777021293935	-0.6859548806668176	0.1680995429023194	0.5178553377644829
1.105e6	-4.9757346961730144	-0.4906407642269197	0.052120154213594234	0.4385206100133068
1.11e6	-2.2519016897828834	-0.4226725747687866	0.09605870237712733	0.32661387239164497
1.115e6	-9.081315508313182	-0.383676141108382	0.04198520822542885	0.3416909328829373
1.12e6	-42.79004890593515	-1.539516701730404	0.6223709965147731	0.9171457052156149
1.125e6	-82.07572720722816	-1.8628341761010643	0.7497994127734706	1.1130347633275757
1.13e6	-120.40901896045656	-2.930129004184879	1.4058766673907188	1.524252336794136
1.135e6	-99.9987430297288	-1.9998798263663404	0.9127627231278952	1.0871171032384193
1.14e6	-20.238044169915153	-0.6361321118598355	0.09684629426321484	0.539285817596593
1.145e6	-20.150334345346568	-0.5728227619533073	0.20311844578732788	0.3697043161659502
1.15e6	-70.20318758168636	-1.041052525096136	0.46685892639045146	0.5741935987056576
1.155e6	0.13938011256191174	-0.1562298260659686	0.016929568467501092	0.13930025759843992
1.16e6	0.02238478236658996	-0.2259500860851221	0.016063693628979643	0.2098863924561145
1.165e6	-62.33307691968326	-1.278092816502011	0.3694747373461556	0.9086180791558242
1.17e6	-0.47680176081703796	-0.562124684514721	0.001210840383672026	0.5609138441310145
1.175e6	-20.871305525446395	-0.7506259780159883	0.21201832577255822	0.5386076522433944
1.18e6	-8.448879813920222	-0.8479580450838443	0.14901744903837902	0.6989405960454287
1.185e6	0.4513657917466265	-0.2577090741724371	0.045921142675380264	0.2117879314970202
1.19e6	-0.8770739105940991	-0.2480072727471687	0.07539445242068013	0.17261282032645314
1.195e6	-20.79765972467934	-0.7662660068846175	0.180483514252708	0.5857824926318749
1.2e6	-8.226566115813164	-0.6163254947791641	0.2048828027384648	0.41144269204066736
1.205e6	-6.18387179804378	-0.544159017693305	0.09747769916536492	0.446681318527909
1.21e6	-49.64421152954768	-1.5111752739159028	0.5764966778125554	0.9346785961033164
1.215e6	-70.31665594401865	-1.4554343851454976	0.6317409065693919	0.8236934785760743
1.22e6	-38.584094794171776	-1.2811186390410962	0.39330417851068183	0.8878144605303776
1.225e6	-0.7742137592639369	-0.5807129344176399	0.0015801446494640486	0.5791327897681429
1.23e6	-0.5255600556141137	-0.48693686117937907	0.03023088135855435	0.45670597982079103
1.235e6	-14.437338570125386	-0.7512972304332775	0.21572004421713586	0.5355771862161076
1.24e6	-40.23838583008079	-0.8946926266390239	0.16540106849492894	0.7292915581440642
1.245e6	-24.181692910624474	-1.0012377235953616	0.18882304344160977	0.812414680153721
1.25e6	-28.291235945262613	-0.9677619106825743	0.2695441861800705	0.6982177245024747
1.255e6	-55.34785076653932	-0.6415650075894146	0.2037771163794515	0.4377878912099337
1.26e6	-28.973589583321303	-0.722438264197046	0.18933293926051686	0.5331053249364988
1.265e6	-9.706832790906653	-0.4062777622729635	0.18846932323905433	0.2178084390338747
1.27e6	-32.22556738438464	-0.7700028961662615	0.2892283914462173	0.48077450472000904
1.275e6	0.3079198646365898	-0.4679571915229606	0.025961481232035684	0.44199571029089213
1.28e6	0.36163649407335713	-0.07798758864765463	0.00890733671690715	0.0690802519307164
1.285e6	-4.864116386950334	-0.5629476260333194	0.044547577353713536	0.518400048679576
1.29e6	-15.722829760796918	-0.40026375104071465	0.12319372407938482	0.27707002696130095
1.295e6	-9.688446843745071	-0.4870821918098206	0.08651990472113956	0.40056228708865155
1.3e6	-34.27561915522123	-0.8452329529073174	0.1268083870468022	0.7184245658604863
1.305e6	-44.41753679636571	-1.4732358968695891	0.5711627149299907	0.9020731819395714
1.31e6	-22.326149068701643	-0.6608432191516178	0.31198065854889484	0.34886256060269605
1.315e6	-10.203955414283268	-0.5167671158521334	0.16942764929623022	0.347339466555877
1.32e6	-18.420112236571814	-0.5070816157146603	0.21748305642147217	0.2895985592931619
1.325e6	-33.21407869774668	-1.3617363689888258	0.26893985229955825	1.0927965166892444
1.33e6	-0.7834033083460307	-0.04896270677173716	0.01603032742305743	0.03293237934865796
1.335e6	-25.643138602176478	-1.2832098132450194	0.3909104656136134	0.8922993476313824
1.34e6	-58.996594215120794	-1.2515619224165648	0.4785856208884646	0.7729763015280766
1.345e6	-113.13434138678345	-3.0094553523564316	1.1902026587249337	1.8192526936314712
1.35e6	-9.298050797853506	-0.6115128061553061	0.13612951929655046	0.47538328685872916
1.355e6	0.7526214527466961	-0.4351842551109588	0.019429686139144822	0.415754568971789
1.36e6	-8.163876541679318	-0.3563477922758632	0.20522007607979845	0.15112771619604318
1.365e6	-10.77457863640364	-0.4672315751167213	0.05136650261880812	0.41586507249789034
1.37e6	-5.30457900576137	-0.473022085038587	0.08074928275529633	0.3922728022832666
1.375e6	-0.912034308652603	-0.4715022553781184	0.013444245335634796	0.45805801004245955
1.38e6	-24.479233602719404	-0.6048964404402851	0.19255152743053508	0.41234491300972737
1.385e6	-1.2747653022796768	-0.1663162289625776	0.037636389511785044	0.12867983945076977
1.39e6	-9.939996196844316	-0.7937256774693117	0.16032574963715637	0.6333999278321306
1.395e6	-55.32947001825968	-1.6123299842412484	0.6199851498938682	0.9923448343473553
1.4e6	-17.65653004676917	-0.20344826081490897	0.06714124762052799	0.13630701319435537
1.405e6	-1.6509864750804566	-0.10318665469263882	0.06494573668466251	0.03824091800795252
1.41e6	-18.14436138190406	-0.9602292726241547	0.27106988219338346	0.6891593904307506
1.415e6	-6.3883488764145175	-0.16511838775171767	0.05948239113990615	0.10563599661178937
1.42e6	-54.20396665537289	-0.8978286847687982	0.4040173774105016	0.49381130735827194
1.425e6	-4.92296813681554	-0.3863355274415028	0.06941539986898208	0.316920127572495
1.43e6	-17.833679347564086	-0.7420698473987397	0.13127490492876018	0.6107949424699549
1.435e6	-19.403464502681697	-0.6752574817519322	0.1649091121030219	0.510348369648886
1.44e6	-31.28584415312307	-0.8444344885562526	0.33428403673480583	0.5101504518214192
1.445e6	-20.859922838447254	-0.5338384564676966	0.0930874575560735	0.44075099891159375
1.45e6	-0.10375844032499354	-0.3107058056738779	0.014967462584563447	0.29573834308928826
1.455e6	-0.34195957573151703	-0.20202070835182342	0.007548057506231511	0.19447265084556606
1.46e6	-1.8594936966857083	-0.6485429305064624	0.07849465375273731	0.5700482767537008
1.465e6	-17.58820591762509	-0.6785979151830284	0.07620647084088167	0.6023914443421242
1.47e6	-4.583217708027688	-0.5253574418167859	0.03562136336888258	0.4897360784478838
1.475e6	-15.655811899279104	-0.7258962017766788	0.5493532162330886	0.17654298554357145
1.48e6	-54.54439555672698	-1.012875794928239	0.3795875710898458	0.6332882238383774
1.485e6	-28.986068905224723	-0.9891898826210469	0.26568147080743665	0.7235084118135943
1.49e6	-11.611910301940433	-0.7089002571552482	0.07637263086981266	0.632527626285421
1.495e6	-2.5780911304143483	-0.45603687510691926	0.08167488034579941	0.3743619947611022
1.5e6	-13.741646060864099	-0.8741679417016307	0.19507403357418737	0.6790939081274271
1.505e6	-2.249453301445992	-0.18391253012544345	0.0997838903504007	0.08412863977502609
1.51e6	-14.265813456854087	-0.8514673138616583	0.20489728864658135	0.6465700252150592
1.515e6	-79.82681358595381	-1.3537671661801023	0.5447077928362418	0.8090593733438419
1.52e6	-73.96592760685158	-2.9283368613796794	1.2627743496550838	1.6655625117245727
1.525e6	-121.9473560253244	-2.601519663648904	1.2291346986992437	1.372384964949616
1.53e6	-204.56835640015487	-3.3236471551886835	1.4851988627222992	1.8384482924663523
1.535e6	-128.97204229473255	-2.422037311431761	1.0953559064333471	1.3266814049983793
1.54e6	-75.1923707735566	-2.2522651148604425	0.9939965003204644	1.2582686145399442
1.545e6	-2.363220214616637	-0.6284868664178624	0.0992762101766587	0.5292106562411748
1.55e6	-34.72612620271193	-0.5427508071523688	0.21266400222481546	0.3300868049275251
1.555e6	-12.65499365284304	-0.1353342867541439	0.030887319312828208	0.1044469674412868
1.56e6	-41.72697962825325	-0.9873208696805255	0.3943511656883307	0.5929697039921663
1.565e6	-5.887695966815367	-0.362014931180843	0.10402499611309413	0.25798993506772655
1.57e6	-7.453401661630877	-0.12694104843232354	0.08776695038358734	0.039174098048712726
1.575e6	-5.3015670673894615	-0.5988482547662504	0.07901798610897615	0.5198302686572485
1.58e6	-12.197738401174504	-0.5411163044378746	0.10153239317466797	0.4395839112631791
1.585e6	-18.446335842489695	-0.9295086299344089	0.323848686952635	0.6056599429817471
1.59e6	-4.539331079963814	-0.3914764441452569	0.02901511855012669	0.3624613255951025
1.595e6	-89.97832951625543	-1.8681786468076138	0.8333447924904694	1.0348338543171134
1.6e6	-59.60424376970041	-0.6990529064475349	0.3602457571193481	0.33880714932814904
1.605e6	1.0574534215354627	-0.26282729796068366	0.017887758474999318	0.2449395394856478
1.61e6	-21.652949692312355	-0.4306909494428581	0.15033260620542188	0.2803583432374002
1.615e6	-51.52621341876885	-0.7406589875115505	0.13467179750408226	0.6059871900074321
1.62e6	-6.122555364456128	-0.3141887858120711	0.04445185807156272	0.26973692774046937
1.625e6	-2.4307189119964963	-0.19524163078487514	0.09157887445891333	0.10366275632592355
1.63e6	-17.164980171861163	-0.5645784532324295	0.06663849440844337	0.4979399588239457
1.635e6	-46.679630243158485	-1.2094837601958126	0.4313683971094336	0.7781153630863421
1.64e6	-40.31184169116796	-0.9515670968752806	0.38711166693438365	0.5644554299408616
1.645e6	0.41939236409556746	-0.24363098434012515	0.004013211143792014	0.2396177731962959
