"","param_vary","i_param_var","replicate","gamma","stairs2","SR"
"3233",2,3,129,1.20416050170072,0.574310386970233,27
"3234",2,4,129,2.99835406885785,0.661283368719953,184
"3235",2,5,129,1.48487712129229,0.659581105169341,35
"3236",3,1,129,1.89029314283193,0.66838238315772,102
"3237",3,2,129,1.64755713065799,0.680318409660515,56
"3238",3,3,129,-0.00643539252295258,0.611111111111111,4
"3239",3,4,129,0.300822841586428,0.619834054834055,51
"3240",3,5,129,1.08852626592999,0.761939102564103,17
"3241",4,1,129,0.591813106035551,0.631470696229227,374
"3242",4,2,129,1.2763930609016,0.685834606504235,80
"3243",4,3,129,1.27311677675746,0.63371517416372,65
"3244",4,4,129,NA,NA,NA
"3245",4,5,129,NA,NA,NA
"3246",5,1,129,3.18395625414766,0.639225049674422,132
"3247",5,2,129,0.826489742184629,1,4
"3248",5,3,129,1.59570766870538,0.629702615391518,147
"3249",5,4,129,-0.718571884540102,0.68247412425259,28
"3250",5,5,129,1.79176159752996,0.611111111111111,4
"3251",1,1,130,NA,1,2
"3252",1,2,130,1.67722189449021,0.75,3
"3253",1,3,130,-0.756508498950347,0.600798249255925,42
"3254",1,4,130,4.89690593239347,0.649147358375027,6891
"3255",1,5,130,NA,NA,NA
"3256",2,1,130,0.404887104782212,0.76547619047619,11
"3257",2,2,130,-1.34389903122901,0.599360923530753,64
"3258",2,3,130,2.25583838869417,0.641669463295796,54
"3259",2,4,130,2.7528081997398,0.666730062432793,44
"3260",2,5,130,1.54086141039134,0.697503258390355,34
"3261",3,1,130,-0.0224267890974704,0.69,6
"3262",3,2,130,0.00776463161130901,0.758928571428571,15
"3263",3,3,130,0.406813796992192,0.581666051751279,89
"3264",3,4,130,1.2673898085745,0.608024068979834,65
"3265",3,5,130,1.60143582926578,0.601917504933588,77
"3266",4,1,130,0.459166490788219,0.662947565488265,459
"3267",4,2,130,1.63636408939099,0.651932637258724,96
"3268",4,3,130,1.71848430245562,0.685202659954712,44
"3269",4,4,130,-0.04526829117922,0.611111111111111,4
"3270",4,5,130,NA,NA,NA
"3271",5,1,130,0.821747129388034,0.664754234386305,182
"3272",5,2,130,0.840863638793663,0.669024745758045,328
"3273",5,3,130,0.365369470014415,0.611111111111111,4
"3274",5,4,130,0.919636972996037,0.638776374697427,31
"3275",5,5,130,NA,1,2
"3276",1,1,131,NA,NA,NA
"3277",1,2,131,NA,1,2
"3278",1,3,131,1.68978391105625,0.79985119047619,17
"3279",1,4,131,4.39830900157478,0.647916765396393,2120
"3280",1,5,131,NA,NA,NA
"3281",2,1,131,0.64874313386314,0.791666666666667,5
"3282",2,2,131,-2.20006188977478,0.611111111111111,4
"3283",2,3,131,1.53190953963713,0.687236127713967,39
"3284",2,4,131,0.989121754216011,0.671833517543636,56
"3285",2,5,131,1.37170646465596,0.654836122280318,152
"3286",3,1,131,0.201156049149867,0.691287878787879,23
"3287",3,2,131,-0.319889724395185,0.75,3
"3288",3,3,131,-1.27480885704073,0.75,3
"3289",3,4,131,1.81733665685479,0.648322826820217,123
"3290",3,5,131,1.58567327798631,0.65192788279238,176
"3291",4,1,131,0.626436498701787,0.633399025775378,252
"3292",4,2,131,0.0506064102327834,0.633291129505359,302
"3293",4,3,131,2.98811031673985,0.658428899192634,247
"3294",4,4,131,NA,1,2
"3295",4,5,131,NA,NA,NA
"3296",5,1,131,1.00847265214892,0.656802157491622,298
"3297",5,2,131,1.09039960706039,0.598958333333333,9
"3298",5,3,131,0.976527591638927,0.62536051692784,98
"3299",5,4,131,1.93097439217863,0.797619047619048,10
"3300",5,5,131,NA,1,2
"3301",1,1,132,1.54284388548182,0.75,3
"3302",1,2,132,NA,1,2
"3303",1,3,132,1.24228444269575,0.647153436410497,83
"3304",1,4,132,1.72157292843089,0.631071912679034,154
"3305",1,5,132,NA,NA,NA
"3306",2,1,132,0.401498435383558,0.682456140350877,20
"3307",2,2,132,0.768861627957908,0.643881412557134,49
"3308",2,3,132,1.41888646677822,0.666744815641875,53
"3309",2,4,132,1.02737193060345,0.619708994708995,34
"3310",2,5,132,1.43414721569836,0.648785344248928,195
"3311",3,1,132,-0.0337854005677796,0.631446418131621,86
"3312",3,2,132,1.13568810805527,0.711805555555555,13
"3313",3,3,132,0.447057697705739,0.586676286676287,34
"3314",3,4,132,1.33426750265921,0.634452173749166,66
"3315",3,5,132,-1.00086288177128,0.75,3
"3316",4,1,132,-0.546033929533312,0.693045112781955,20
"3317",4,2,132,0.82959238451943,0.661867133051928,69
"3318",4,3,132,3.31151626565614,0.653329232369117,33
"3319",4,4,132,NA,1,2
"3320",4,5,132,NA,NA,NA
"3321",5,1,132,1.26698560882848,0.653271332303959,71
"3322",5,2,132,1.87973277112043,0.756701298701299,26
"3323",5,3,132,0.658452004916718,0.670366373595115,79
"3324",5,4,132,0.324162685491331,0.776470588235294,18
"3325",5,5,132,-1.30915039964333,0.611111111111111,4
"3326",1,1,133,NA,1,2
"3327",1,2,133,NA,1,2
"3328",1,3,133,0.618846428216814,0.67648569023569,61
"3329",1,4,133,-1.0550226215779,0.667704605859135,70
"3330",1,5,133,NA,NA,NA
"3331",2,1,133,0.048714991397336,0.667696758833883,27
"3332",2,2,133,1.84593184154212,0.667989417989418,10
"3333",2,3,133,0.529198801591607,0.644762685332861,34
"3334",2,4,133,2.69953684837877,0.655652037498648,207
"3335",2,5,133,2.67668836816492,0.661666666666667,11
"3336",3,1,133,0.51242023618957,0.75,3
"3337",3,2,133,0.340945626015907,0.750862068965517,30
"3338",3,3,133,2.5693953043534,0.569400234841411,37
"3339",3,4,133,0.47234354132826,0.629906860531433,218
"3340",3,5,133,1.24690730103863,0.642620848133182,86
"3341",4,1,133,-0.187975254226662,0.644681150562968,110
"3342",4,2,133,-0.133694519458645,0.63692333686313,373
"3343",4,3,133,0.411929231567932,0.684870576299622,53
"3344",4,4,133,NA,1,2
"3345",4,5,133,NA,NA,NA
"3346",5,1,133,-0.660997225831768,0.665399304614664,70
"3347",5,2,133,1.85995453791548,0.63948985042735,33
"3348",5,3,133,1.44002153108976,0.649537583628493,23
"3349",5,4,133,1.53683288959361,0.646957671957672,19
"3350",5,5,133,0.197568701477877,0.725,9
"3351",1,1,134,NA,1,2
"3352",1,2,134,1.21770356718291,0.75,3
"3353",1,3,134,0.993114460724312,0.66840018499651,54
"3354",1,4,134,3.84059616641438,0.653776664896882,1212
"3355",1,5,134,NA,NA,NA
"3356",2,1,134,-0.030807584070586,0.663305322128852,18
"3357",2,2,134,1.12765579836331,0.721612554112554,21
"3358",2,3,134,0.0707128228574083,0.695380496696286,20
"3359",2,4,134,NA,1,2
"3360",2,5,134,2.47382223733437,0.683486786673501,188
"3361",3,1,134,0.78417575532748,0.640587696617108,21
"3362",3,2,134,2.29273796805689,0.628028073271556,47
"3363",3,3,134,1.88323855061291,0.60374149659864,8
"3364",3,4,134,2.00783922910525,0.634685237656252,91
"3365",3,5,134,2.30860017649777,0.62323062098354,88
"3366",4,1,134,-1.16064245793104,0.648994071048999,426
"3367",4,2,134,-0.140620343216318,0.633811939222405,53
"3368",4,3,134,2.16293899699215,0.692832167832168,27
"3369",4,4,134,0.657077181462831,0.75,3
"3370",4,5,134,NA,NA,NA
"3371",5,1,134,1.96693460063252,0.629093810590867,56
"3372",5,2,134,1.82906259746883,0.649194555444555,53
"3373",5,3,134,-0.225989960731159,0.649636243386243,13
"3374",5,4,134,1.41595926592614,0.696331738437002,20
"3375",5,5,134,NA,1,2
"3376",1,1,135,NA,1,2
"3377",1,2,135,1.72308959553801,0.75,3
"3378",1,3,135,1.60304805396673,0.639795357148298,56
"3379",1,4,135,7.71484100207015,0.633506152821385,4052
"3380",1,5,135,NA,NA,NA
"3381",2,1,135,0.461681630946772,0.744832251082251,37
"3382",2,2,135,2.01870469223983,0.702643733567439,49
"3383",2,3,135,2.04457581188879,0.575234345404624,58
"3384",2,4,135,2.8384832080131,0.666110015602386,43
"3385",2,5,135,0.415690871428681,0.64446311773983,66
"3386",3,1,135,-0.18499109490343,0.615972222222222,13
"3387",3,2,135,0.997533507379877,0.649867665449857,74
"3388",3,3,135,1.45216750850521,0.58866740606499,57
"3389",3,4,135,0.950833094405032,0.616919390265672,54
"3390",3,5,135,1.07811934043941,0.66648911322965,139
"3391",4,1,135,0.659863519708116,0.635053455174023,481
"3392",4,2,135,0.83909435896442,0.588888888888889,7
"3393",4,3,135,1.38241967142403,0.719491470814981,59
"3394",4,4,135,NA,NA,NA
"3395",4,5,135,NA,NA,NA
"3396",5,1,135,2.75185651703265,0.621891103443941,189
"3397",5,2,135,1.36908635126088,0.677639177639178,38
"3398",5,3,135,0.623727907623311,0.75,3
"3399",5,4,135,-0.534411086989426,0.813690476190476,15
"3400",5,5,135,1.00459529730784,0.752380952380952,8
"3401",1,1,136,NA,NA,NA
"3402",1,2,136,NA,1,2
"3403",1,3,136,0.460148286547071,0.661112832165464,38
"3404",1,4,136,1.70032798955251,0.646748681843027,899
"3405",1,5,136,NA,NA,NA
"3406",2,1,136,-0.802230359598492,0.791666666666667,5
"3407",2,2,136,0.90985725159809,0.659203296703297,31
"3408",2,3,136,1.77505431189698,0.690434908421338,71
"3409",2,4,136,1.72669279859634,0.620836356365941,90
"3410",2,5,136,2.46824672896858,0.656912854698704,266
"3411",3,1,136,2.59582066840856,0.690246260721226,87
"3412",3,2,136,1.60388727154081,0.674366095562667,448
"3413",3,3,136,0.422742965511454,0.6380572809177,101
"3414",3,4,136,-1.65878094655637,0.642962863916041,66
"3415",3,5,136,0.576072103003623,0.608893762183236,25
"3416",4,1,136,0.893145891908162,0.62614226915095,708
"3417",4,2,136,1.73972914740195,0.652946633770926,355
"3418",4,3,136,0.468330115140172,0.56882183908046,30
"3419",4,4,136,0.457306386120376,0.370408163265306,8
"3420",4,5,136,NA,NA,NA
"3421",5,1,136,0.916023496486684,0.620132542354765,37
"3422",5,2,136,-1.07477620994708,0.635555555555556,37
"3423",5,3,136,1.38657701333581,0.665697883436215,54
"3424",5,4,136,2.46849990067983,0.646626984126984,13
"3425",5,5,136,-1.62525191493003,0.75,3
"3426",1,1,137,NA,NA,NA
"3427",1,2,137,NA,1,2
"3428",1,3,137,1.52276630216625,0.656451237136735,94
"3429",1,4,137,4.41489434507229,0.639913394523213,2028
"3430",1,5,137,NA,NA,NA
"3431",2,1,137,0.181715181142775,0.742726636108989,35
"3432",2,2,137,-0.423578995430189,0.686111111111111,16
"3433",2,3,137,0.663447574487951,0.666666666666667,6
"3434",2,4,137,-0.278098212105751,0.683993218039271,49
"3435",2,5,137,2.00402443338966,0.627652216127269,128
"3436",3,1,137,2.08739056268768,0.6652569727912,62
"3437",3,2,137,2.06690344989806,0.675051117313022,43
"3438",3,3,137,1.25445599694202,0.745454545454545,12
"3439",3,4,137,NA,1,2
"3440",3,5,137,0.366543771342803,0.75,3
"3441",4,1,137,0.873847853889007,0.637457023994591,903
"3442",4,2,137,0.744207825186833,0.632411789667017,272
"3443",4,3,137,-0.764820095316555,0.833333333333333,8
"3444",4,4,137,3.14661809562143,0.703219696969697,21
"3445",4,5,137,NA,NA,NA
"3446",5,1,137,1.1404086098446,0.622431329044179,122
"3447",5,2,137,0.627265060286534,0.672891123822755,109
"3448",5,3,137,3.76457424873608,0.64270552865728,183
"3449",5,4,137,1.45583620480827,0.520833333333333,5
"3450",5,5,137,0.207624543491734,0.8125,5
"3451",1,1,138,NA,1,2
"3452",1,2,138,NA,1,2
"3453",1,3,138,0.661686189424573,0.678937728937729,14
"3454",1,4,138,3.9708966553254,0.637742631171773,778
"3455",1,5,138,NA,NA,NA
"3456",2,1,138,2.16470502070678,0.48099173553719,12
"3457",2,2,138,0.685388759283817,0.716296296296296,16
"3458",2,3,138,0.29101834808583,0.870833333333333,9
"3459",2,4,138,2.07298198122983,0.620374056071708,97
"3460",2,5,138,0.953511432649393,0.61716125039459,161
"3461",3,1,138,1.26915866648679,0.637374541379242,176
"3462",3,2,138,0.814003599367469,0.658627131719704,91
"3463",3,3,138,-0.516248784797299,0.75,3
"3464",3,4,138,2.30087254040721,0.650395073418456,177
"3465",3,5,138,1.68028018955072,0.580978443358097,42
"3466",4,1,138,0.426012668969575,0.682974536244009,216
"3467",4,2,138,2.25037359012459,0.617991477680507,350
"3468",4,3,138,2.80320256003498,0.64867730195363,265
"3469",4,4,138,NA,1,2
"3470",4,5,138,NA,NA,NA
"3471",5,1,138,1.27633868791127,0.686072095610557,66
"3472",5,2,138,2.80316268622402,0.634027098112095,249
"3473",5,3,138,1.78190140044858,0.765016233766234,23
"3474",5,4,138,1.19097952565458,0.561309523809524,13
"3475",5,5,138,NA,1,2
"3476",1,1,139,NA,NA,NA
"3477",1,2,139,0.330210659469782,0.75,3
"3478",1,3,139,1.43439089078977,0.833333333333333,8
"3479",1,4,139,6.81874842785824,0.655871183979133,3916
"3480",1,5,139,NA,NA,NA
"3481",2,1,139,1.26054866113387,0.672096979817568,57
"3482",2,2,139,1.42457286843543,0.671097953206147,61
"3483",2,3,139,0.886726568947642,0.667044711484607,72
"3484",2,4,139,0.168264373217423,0.858333333333333,21
"3485",2,5,139,1.09255641792517,0.682402500939447,95
"3486",3,1,139,1.76955658194029,0.671941642268349,111
"3487",3,2,139,1.81605008877373,0.655582444570619,96
"3488",3,3,139,0.747313346407351,0.610593285049713,75
"3489",3,4,139,1.93699261317025,0.667654822663563,130
"3490",3,5,139,0.460500374594004,0.719273504273504,16
"3491",4,1,139,0.567547002051334,0.64074457320984,614
"3492",4,2,139,1.35788417871409,0.609117866446757,110
"3493",4,3,139,1.6534980415185,0.657268170426065,20
"3494",4,4,139,1.80170681163904,0.8,6
"3495",4,5,139,NA,NA,NA
"3496",5,1,139,-0.838012794294208,0.75,3
"3497",5,2,139,0.523528992806102,0.66958625524802,53
"3498",5,3,139,0.940677153598747,0.668088003206143,97
"3499",5,4,139,-0.614258039470677,0.672789115646259,8
"3500",5,5,139,NA,1,2
"3501",1,1,140,NA,1,2
"3502",1,2,140,0.230087431666347,0.75,3
"3503",1,3,140,0.14065269148075,0.672618944144368,60
"3504",1,4,140,2.54198614729306,0.631829961045466,985
"3505",1,5,140,NA,NA,NA
"3506",2,1,140,1.13666655425111,0.713015873015873,16
"3507",2,2,140,0.0418736048156625,0.627996590563875,67
"3508",2,3,140,2.12172248189656,0.729271708683473,18
"3509",2,4,140,2.36022379645359,0.667337827712995,154
"3510",2,5,140,0.218580108916454,0.646009062486335,67
"3511",3,1,140,1.38291783401987,0.684523809523809,15
"3512",3,2,140,1.93348621816734,0.833333333333333,8
"3513",3,3,140,0.590445687994082,0.601243589903739,153
"3514",3,4,140,2.0530762656938,0.6605750696343,234
"3515",3,5,140,0.442317893296491,0.541798941798942,10
"3516",4,1,140,2.11080925872415,0.651255126077828,863
"3517",4,2,140,0.672556840481823,0.629791790390624,659
"3518",4,3,140,0.548182293389865,0.675270907986219,34
"3519",4,4,140,NA,NA,NA
"3520",4,5,140,NA,NA,NA
"3521",5,1,140,0.75751310731013,0.680407026294894,199
"3522",5,2,140,-0.295611424859841,0.678374556829271,154
"3523",5,3,140,1.61473729823079,0.635641837270165,74
"3524",5,4,140,-0.153197106168519,0.787394957983193,18
"3525",5,5,140,0.765588663061443,0.75,3
"3526",1,1,141,1.25863017123748,0.611111111111111,4
"3527",1,2,141,1.72779043082164,0.611111111111111,4
"3528",1,3,141,1.51085501057187,0.627786944786199,84
"3529",1,4,141,4.49471817523553,0.646529165434936,1232
"3530",1,5,141,NA,NA,NA
"3531",2,1,141,0.700707702461325,0.677056277056277,12
"3532",2,2,141,1.91651130040556,0.757324805790279,38
"3533",2,3,141,2.34479333587343,0.660072922691781,152
"3534",2,4,141,-0.459520482636723,0.611111111111111,4
"3535",2,5,141,0.536302919163822,0.60256466765175,144
"3536",3,1,141,1.95406669911683,0.605131257631258,31
"3537",3,2,141,NA,1,2
"3538",3,3,141,-0.278906140903556,0.58560606060606,18
"3539",3,4,141,2.32020378208066,0.668022141792634,62
"3540",3,5,141,-1.97794458883961,0.639550264550264,22
"3541",4,1,141,1.72836176247084,0.640987148366914,713
"3542",4,2,141,0.503384750241821,0.625609418180136,127
"3543",4,3,141,1.70247937778113,0.609725817182594,48
"3544",4,4,141,2.39623548285451,0.520833333333333,5
"3545",4,5,141,NA,NA,NA
"3546",5,1,141,1.09100925427859,0.66527721880522,135
"3547",5,2,141,2.1133295261425,0.652221364156734,130
"3548",5,3,141,1.12475447410788,0.66704470146082,65
"3549",5,4,141,-0.321897706518596,0.702163295641557,39
"3550",5,5,141,-1.11581886204778,0.69,6
"3551",1,1,142,NA,1,2
"3552",1,2,142,-0.680068661282142,0.75,3
"3553",1,3,142,1.70954560715615,0.667553103095181,103
"3554",1,4,142,5.11329815542267,0.647174098698874,2798
"3555",1,5,142,NA,NA,NA
"3556",2,1,142,0.467566724291196,0.690826330532213,18
"3557",2,2,142,-0.348745447133599,0.408333333333333,7
"3558",2,3,142,1.48337318179979,0.633542120551924,19
"3559",2,4,142,1.24052956436068,0.696141071549115,93
"3560",2,5,142,1.38474235998388,0.646648199704439,103
"3561",3,1,142,0.727553813282397,0.641222792359156,23
"3562",3,2,142,0.766024736093874,0.649145299145299,14
"3563",3,3,142,0.13101027744675,0.671428571428571,8
"3564",3,4,142,1.74011690331782,0.736776845839346,41
"3565",3,5,142,1.4161389126866,0.636228687575277,262
"3566",4,1,142,-0.0413259126107093,0.627669406282057,405
"3567",4,2,142,0.515643474334473,0.647325096455972,309
"3568",4,3,142,2.37242954004724,0.651257439436232,82
"3569",4,4,142,0.763489167040817,0.791666666666667,5
"3570",4,5,142,NA,NA,NA
"3571",5,1,142,1.06855901499371,0.59038746006191,78
"3572",5,2,142,-0.130658054077204,0.643740410538415,79
"3573",5,3,142,1.02249783953335,0.65306574724487,183
"3574",5,4,142,0.378575562862666,0.732174876405646,53
"3575",5,5,142,-0.138399691411038,0.75,3
"3576",1,1,143,NA,1,2
"3577",1,2,143,NA,1,2
"3578",1,3,143,0.634222610244112,0.589583333333333,9
"3579",1,4,143,4.86593430942037,0.641045514931537,3649
"3580",1,5,143,NA,NA,NA
"3581",2,1,143,NA,1,2
"3582",2,2,143,2.79106810456123,0.596549149963016,29
"3583",2,3,143,0.621989458270225,0.685485113086392,78
"3584",2,4,143,1.02174312770637,0.669291044323484,69
"3585",2,5,143,3.39084558056186,0.666662089388184,480
"3586",3,1,143,1.44395249528603,0.635834946946058,28
"3587",3,2,143,0.0893267543069726,0.666043602971644,89
"3588",3,3,143,-0.157675967013396,0.642016806722689,18
"3589",3,4,143,1.63057114947611,0.769259259259259,31
"3590",3,5,143,1.75142887219603,0.662233701722256,43
"3591",4,1,143,0.245788223209109,0.646565156620681,678
"3592",4,2,143,-0.0360124411770019,0.640665658781747,862
"3593",4,3,143,0.210441487999124,0.698695847634727,32
"3594",4,4,143,NA,1,2
"3595",4,5,143,NA,NA,NA
"3596",5,1,143,-0.153401071972271,0.624819624819625,21
"3597",5,2,143,2.84058481404373,0.6578492063049,206
"3598",5,3,143,3.03490336616035,0.637473418394471,23
"3599",5,4,143,1.37658158101547,0.682010582010582,16
"3600",5,5,143,-0.281141834737218,0.75,3
"3601",1,1,144,NA,1,2
"3602",1,2,144,0.403160860930828,0.75,3
"3603",1,3,144,1.61773098205695,0.603756643935215,43
"3604",1,4,144,2.32871590669419,0.643863392175082,952
"3605",1,5,144,NA,NA,NA
"3606",2,1,144,1.90281342371165,0.675230610697118,23
"3607",2,2,144,1.61056633829965,0.666666666666667,9
"3608",2,3,144,1.66628648777436,0.610418437894215,105
"3609",2,4,144,0.91577782596697,0.686223344556678,55
"3610",2,5,144,3.18011699798825,0.643507016408537,194
"3611",3,1,144,-0.748034552348792,0.598958333333333,9
"3612",3,2,144,0.630562332717343,0.629665423861853,43
"3613",3,3,144,1.55720842484812,0.658573525717489,39
"3614",3,4,144,1.68365734781048,0.672989516936767,158
"3615",3,5,144,1.78457591115831,0.662657029288221,69
"3616",4,1,144,1.12726012322884,0.638385599201122,623
"3617",4,2,144,0.612870815953418,0.621231686171477,154
"3618",4,3,144,0.662833743810619,0.647245857342282,172
"3619",4,4,144,-0.576383670144299,0.520833333333333,5
"3620",4,5,144,NA,NA,NA
"3621",5,1,144,3.17733363774177,0.638931389638552,138
"3622",5,2,144,2.33693505944238,0.611924967172428,86
"3623",5,3,144,0.518176506466567,0.546759259259259,13
"3624",5,4,144,0.733052839043653,0.767496229260935,27
"3625",5,5,144,1.3742763281533,0.761111111111111,7
"3626",1,1,145,1.66624339325001,0.75,3
"3627",1,2,145,NA,1,2
"3628",1,3,145,1.48517364458782,0.719803967299241,24
"3629",1,4,145,5.06307636947475,0.649259066045998,1934
"3630",1,5,145,NA,NA,NA
"3631",2,1,145,-0.635489047101443,0.663533834586466,20
"3632",2,2,145,2.22203987519715,0.870833333333333,9
"3633",2,3,145,1.87116204993932,0.612718907858306,95
"3634",2,4,145,1.2411215780851,0.645288245997205,65
"3635",2,5,145,0.454259308269469,0.735416666666667,9
"3636",3,1,145,1.98792689352134,0.617689665995727,261
"3637",3,2,145,-0.53846947360911,0.791666666666667,5
"3638",3,3,145,2.09150031181594,0.645488721804511,20
"3639",3,4,145,0.344785225827574,0.633640668274815,42
"3640",3,5,145,1.10693549862806,0.730809181760269,41
"3641",4,1,145,1.48212659487414,0.658462116837414,246
"3642",4,2,145,1.83945749021382,0.638923494036,400
"3643",4,3,145,0.577473978153358,0.608641975308642,10
"3644",4,4,145,NA,NA,NA
"3645",4,5,145,NA,NA,NA
"3646",5,1,145,1.69046875147004,0.698396067776802,83
"3647",5,2,145,1.16179911228043,0.6575,11
"3648",5,3,145,1.44755847745267,0.668627450980392,18
"3649",5,4,145,1.8891354253076,0.748488954876823,33
"3650",5,5,145,NA,1,2
"3651",1,1,146,NA,1,2
"3652",1,2,146,NA,1,2
"3653",1,3,146,0.146252360045845,0.662617868043849,110
"3654",1,4,146,3.11454478452078,0.646688982334219,736
"3655",1,5,146,NA,NA,NA
"3656",2,1,146,0.778816742859552,0.520833333333333,5
"3657",2,2,146,0.771634691369268,0.6160058356676,51
"3658",2,3,146,1.63542288832901,0.640015754670927,38
"3659",2,4,146,1.22780658301117,0.653674018965662,70
"3660",2,5,146,1.44528942521595,0.757527321163685,23
"3661",3,1,146,0.957492096301974,0.8125,5
"3662",3,2,146,1.50996357892206,0.649282754641144,122
"3663",3,3,146,0.180501089540426,0.673333333333333,6
"3664",3,4,146,2.11858529198299,0.66663557778033,52
"3665",3,5,146,1.60053274913218,0.653297484985512,262
"3666",4,1,146,-0.342414275291494,0.657945531850209,517
"3667",4,2,146,-0.996947508213629,0.8125,5
"3668",4,3,146,0.475771604956559,0.611111111111111,4
"3669",4,4,146,-0.98419269960324,0.696969696969697,12
"3670",4,5,146,NA,NA,NA
"3671",5,1,146,2.30805799620147,0.746843933405198,34
"3672",5,2,146,1.80060977046693,0.643740991167203,93
"3673",5,3,146,0.242364334206005,0.693038969091601,66
"3674",5,4,146,-1.23870750020945,0.666666666666667,6
"3675",5,5,146,0.234080212124961,0.75,3
"3676",1,1,147,NA,1,2
"3677",1,2,147,NA,1,2
"3678",1,3,147,1.88733602545096,0.624639346274771,121
"3679",1,4,147,6.96569162472414,0.644133452833151,4546
"3680",1,5,147,NA,NA,NA
"3681",2,1,147,2.10040461591115,0.456666666666667,6
"3682",2,2,147,1.70499689161335,0.667592592592593,19
"3683",2,3,147,1.45468852554336,0.617732103322015,168
"3684",2,4,147,0.49390244723846,0.677307040189488,82
"3685",2,5,147,0.801724779421974,0.6435399399021,149
"3686",3,1,147,1.79728895495109,0.60609400403518,31
"3687",3,2,147,0.569444013995209,0.658411623837156,48
"3688",3,3,147,-1.6863456601474,0.664352752635159,58
"3689",3,4,147,0.60498041914211,0.708710098698657,47
"3690",3,5,147,3.41394029200679,0.596319808205982,170
"3691",4,1,147,-0.053703406505719,0.660268684647893,565
"3692",4,2,147,2.19870709834612,0.641411634656889,288
"3693",4,3,147,-0.217892386239121,0.742685046414752,54
"3694",4,4,147,NA,NA,NA
"3695",4,5,147,NA,NA,NA
"3696",5,1,147,0.438350619250446,0.642143549002671,253
"3697",5,2,147,1.21454756338427,0.637508132390485,76
"3698",5,3,147,-0.343128498342627,0.666666666666667,6
"3699",5,4,147,1.00022865877838,0.606168831168831,12
"3700",5,5,147,0.0120726402300887,0.611111111111111,4
"3701",1,1,148,NA,1,2
"3702",1,2,148,NA,1,2
"3703",1,3,148,1.23418085153444,0.617532467532468,34
"3704",1,4,148,4.0067966699073,0.643296230242803,718
"3705",1,5,148,NA,NA,NA
"3706",2,1,148,0.544188041731478,0.689666666666667,26
"3707",2,2,148,2.47132335611744,0.728673301757979,37
"3708",2,3,148,1.66259128829407,0.638181897759104,41
"3709",2,4,148,0.122190642973142,0.63975725010414,34
"3710",2,5,148,2.03283501732894,0.656075233547078,149
"3711",3,1,148,1.93743473742653,0.520833333333333,5
"3712",3,2,148,1.41570536322081,0.638960941158317,298
"3713",3,3,148,1.86936893378389,0.650984432234432,27
"3714",3,4,148,1.14558305858527,0.767954545454545,21
"3715",3,5,148,NA,1,2
"3716",4,1,148,0.282169161266288,0.585001906625692,58
"3717",4,2,148,1.07954340019176,0.618889813006002,188
"3718",4,3,148,0.964709109215666,0.571912202380952,33
"3719",4,4,148,NA,1,2
"3720",4,5,148,NA,NA,NA
"3721",5,1,148,1.18333819758209,0.646746653831798,160
"3722",5,2,148,2.02237809063577,0.814814814814815,10
"3723",5,3,148,1.45053545417743,0.673333333333333,6
"3724",5,4,148,0.676995556096871,0.669265749778172,29
"3725",5,5,148,NA,1,2
"3726",1,1,149,0.383641566093985,0.75,3
"3727",1,2,149,-0.253945872626248,1,4
"3728",1,3,149,0.517312743885545,0.661115248023829,44
"3729",1,4,149,3.95335209101883,0.654438938248302,744
"3730",1,5,149,NA,NA,NA
"3731",2,1,149,0.616160135402043,0.637652273841532,24
"3732",2,2,149,-0.545747254047278,0.875,7
"3733",2,3,149,NA,1,2
"3734",2,4,149,0.277477616896254,0.623648896586819,283
"3735",2,5,149,2.10683069762311,0.677372637031025,93
"3736",3,1,149,0.746036733340981,0.651418349092768,44
"3737",3,2,149,1.59745802420803,0.69463006963007,38
"3738",3,3,149,1.8512329041421,0.791261119832548,15
"3739",3,4,149,0.76497229109042,0.8,6
"3740",3,5,149,1.9188129772621,0.606977513227513,19
"3741",4,1,149,0.389561952431002,0.628772576038202,574
"3742",4,2,149,1.29715534987392,0.64276027468319,78
"3743",4,3,149,-0.611921695943763,0.75,3
"3744",4,4,149,0.418704204733398,0.683333333333333,8
"3745",4,5,149,NA,NA,NA
"3746",5,1,149,1.27878114298112,0.636845546162193,293
"3747",5,2,149,1.66110721482389,0.788235294117647,18
"3748",5,3,149,1.78452501898683,0.677023809523809,31
"3749",5,4,149,-0.680695455553626,0.666666666666667,8
"3750",5,5,149,0.0946459434996697,0.75,3
"3751",1,1,150,NA,1,2
"3752",1,2,150,1.68676263492618,0.75,3
"3753",1,3,150,-0.902431186807123,0.559998302351243,52
"3754",1,4,150,7.49960535234925,0.646286424932802,5405
"3755",1,5,150,NA,NA,NA
"3756",2,1,150,NA,1,2
"3757",2,2,150,0.357905940419627,0.653789651706319,37
"3758",2,3,150,2.57325548451693,0.617152396250141,92
"3759",2,4,150,2.82182533815496,0.623154393504918,228
"3760",2,5,150,0.612649954903507,0.651264443872836,107
"3761",3,1,150,1.08391564080007,0.610771982801135,70
"3762",3,2,150,0.92472050196875,0.76843137254902,21
"3763",3,3,150,2.39802905644778,0.649074149370966,296
"3764",3,4,150,1.12954903208772,0.594018103109012,23
"3765",3,5,150,1.21912813860129,0.668290043290043,12
"3766",4,1,150,1.04053773254714,0.643859571147968,519
