iteration	likelihood	prior	lambda_root	mu_root	alpha	sigma_lambda	sigma_mu
1500.0	50999.88617096189	1.2192758129891548	1.8353679990210363	1.9734791301536077	-0.40303742961532785	0.26537936965761866	0.2709363991302873
1600.0	48948.27760035951	0.06674072304923893	3.3056581713782234	1.074687771493095	-0.6379576557875475	0.2559281355284067	0.2830767672587691
1700.0	56103.31847952878	0.6900884062462814	3.456840670013673	1.4535325011465887	-0.4432590594411451	0.26011456863510074	0.2990889631675667
1800.0	63081.82299791054	0.6703539248702916	3.5415865292847415	2.0952742524965235	-0.4109042836456719	0.2526904406382659	0.27101100189169064
1900.0	51884.9328034992	-0.9665069600918528	2.698539481417418	0.8659865262453198	-0.8870564161770557	0.24152456879767753	0.2791681617479925
2000.0	47926.84943120191	0.8498161825575993	2.230938215104728	0.8850790000693326	-0.07364398005172099	0.33043196272083447	0.3175829618190244
2100.0	57502.34631068864	0.0632434518987862	3.7512183410299773	1.0567897958382177	-0.28975049532362085	0.36890023784746295	0.3001883096516431
2200.0	60683.39631897563	1.3909753374328602	2.3040364421652186	2.6284370601537344	0.05366628736324236	0.326476408036417	0.27612398589450726
2300.0	56289.642280848006	0.13804170152655187	3.776429711468137	1.922421447688232	-0.6029992368193868	0.32088186131623414	0.25548144729508127
2400.0	74027.43996376969	0.9286740123179568	1.820656585233511	3.143375806593885	-0.04492961973004582	0.2557603066952895	0.2472290112354972
2500.0	63050.432355060424	1.20948056369998	2.876859906764075	1.592499393485342	-0.31566774626042376	0.2660215276132787	0.2870320354760655
2600.0	49508.436769066626	0.535534684778986	1.9965973277790012	1.8684180513069366	0.37144325763675134	0.22716107489096934	0.31073488269030086
2700.0	51996.19941489178	1.058398114068029	2.2703061779222464	1.9920421119183966	-0.016861104155902893	0.25083272207339297	0.34648019822633147
2800.0	42488.88918718735	0.36997161987675237	1.538894886909295	0.9553772348537328	0.5557114622085577	0.3059602196227045	0.32665560839728186
2900.0	47065.70336647517	0.5147260632367606	1.214294780388234	0.838663877776829	0.36473403959614853	0.2886079046308674	0.3204079944426838
3000.0	41774.384461990776	0.2097054957726061	1.4834750895718656	0.5694127993263658	0.18916218642785446	0.28861934116610266	0.3356748761853977
3100.0	42559.44595509565	-3.3658731569958817	2.3690966431594855	0.0621181839750744	-0.08678836680347327	0.28975157154300807	0.2953780787030776
3200.0	42237.925390773424	0.5356982404149783	1.147131534031737	0.6683277935318642	-0.02158208526352856	0.3008136420517295	0.2995072875542639
3300.0	43123.74818413815	-1.8649673409123224	2.2576103437549104	0.1526740316789504	0.19367864021653344	0.3024228005039158	0.25977807316448376
3400.0	47576.276848140355	-1.3367744003854045	4.098697940376978	0.6970767777378853	-0.35503446567711694	0.32144835724709275	0.21735238869267648
3500.0	45579.89641830093	-0.1865793830853531	2.8913151236536656	0.804295448511816	-0.11042057526748605	0.3213831453870534	0.22333558870082745
3600.0	48696.01976221887	-0.29426587828587786	3.5180175092875223	0.6663043255179022	-0.5782003067087361	0.2932364509814975	0.26919722160018794
3700.0	44039.67814799244	0.6748110876265008	2.670132295407642	0.669527657273328	-0.05050957093563447	0.26972897632785825	0.2937783917469005
3800.0	48363.18074995907	-0.11680980809323377	1.6174950526107514	0.8362698713992086	0.6414673876279693	0.33977911002054145	0.267056365325465
3900.0	52223.45121537501	-1.3181535109265072	2.3027567769451496	0.437861037533012	0.42645910362836464	0.340952373688853	0.22603066878278036
4000.0	54502.544189568536	-1.540671855866773	2.144053372259845	1.1016015563698265	0.5942411859933786	0.3107986930767868	0.1989608841929883
4100.0	52925.44579170693	-0.6777934771694001	2.9031613346009264	0.3763026887357508	-0.07460067448981217	0.26586164664990697	0.24316544044612548
4200.0	52389.470632144126	-0.8664892524575563	3.3502265122687565	0.7624134664693692	-0.8285460533947483	0.310294335498689	0.26246818159780433
4300.0	52257.299612657866	0.6284413406829881	1.9095027997484344	0.9350890456488449	-0.34670196483252064	0.3468801207908267	0.2824833144023082
4400.0	49169.16258043482	1.2829767728254586	2.5573270049103085	1.2988136769910386	-0.09997014443311572	0.3170150702256639	0.2691097568664876
4500.0	48558.59098731359	0.6419463025896502	2.1469176324459034	1.2846877919302446	-0.313654317229328	0.3664866947946429	0.31582835868384457
4600.0	52238.331298951816	-0.8026373703646406	4.634040820935473	1.948574439844343	-0.5235271512637779	0.3563193029718138	0.36167363950590115
4700.0	44044.682194558205	-1.0429838810826624	5.230045176719552	1.2779390433713533	-0.6339068277499241	0.34367171207830255	0.32069348038590173
4800.0	44246.116857647496	-0.18909593902066946	1.4865579656194496	1.8421251691468812	0.7114998351650865	0.3481689716892861	0.35139720032461463
4900.0	46790.886714819884	-0.38704348023921326	2.16485159176042	1.3734360485876487	0.08088339388655777	0.4475975592147582	0.32743038701140126
5000.0	42476.94043960239	-3.0498538339094363	4.531053746007103	1.0367257297738475	-0.2592494647556939	0.5155156081835768	0.36112592237755253
5100.0	45417.86504523082	-0.5429128694262992	2.356870567677942	1.7510798025363197	0.0503332307557393	0.4295603665054991	0.37576358631177936
5200.0	51592.86812980513	-0.6984457422317651	2.6231917267774865	2.5000942622152054	0.21276200305173087	0.43232622408638816	0.3710121963067358
5300.0	42714.49719609736	-1.6582101437862604	3.122261752485607	0.700183095882473	-0.0321917438565169	0.3855701229581725	0.4296670317273255
5400.0	47878.5122033607	-1.6766910733055091	3.384974410601771	1.4033603907749266	-0.5173264596658063	0.3534643697088638	0.4601847877056647
5500.0	40070.0365350935	-0.9051667716477562	1.5996822960649089	1.3708583060403658	0.12336065950170047	0.3570717946806744	0.4578905725174301
5600.0	42624.07352223152	-2.4245912451135165	1.7031371647995843	1.2053075045603368	-0.30777557610122097	0.3203984672032941	0.5610476984683691
5700.0	48873.10610311768	-1.9948052149266053	3.256634972544858	2.1087530170388473	-0.5048551486674562	0.2810444067268012	0.5182623942769186
5800.0	48248.20667262797	-0.6122129791647155	2.6016418118162146	2.068560029558635	0.36043941511727384	0.3061899190182854	0.45831011953670064
5900.0	47661.177677293286	-0.7232692786193653	3.1861048477763547	1.3871426790860135	-0.4566492094212288	0.3002654700699193	0.4377976797471064
6000.0	53164.63763933529	-0.3486785205668025	3.098379268265771	2.4062582281140545	-0.2969710799935097	0.28824348917852194	0.43770707618153
6100.0	47010.53237665157	-2.1379361510355053	3.4915528264335096	0.8476848609614667	-0.6897073296401318	0.33775890775921913	0.4418772055986895
6200.0	43352.063240861964	-1.1856204729668827	3.526522346411628	0.961225343200663	-0.2888878065111815	0.3523601574141579	0.42911116053381443
6300.0	46591.837982396326	0.6904950996726782	2.962213776279198	1.7978614893725477	-0.24467650245007552	0.3586937211155006	0.3305764607567026
6400.0	53402.41920264469	1.5982574179145137	2.282996459557753	1.897835437982706	-0.13622069972211207	0.3039800675218748	0.2943365815817309
6500.0	55274.75531588627	-0.30146169225002734	4.302831153790188	1.8550974608982775	-0.7079700789912053	0.3046939653860956	0.3281067742876557
6600.0	63380.8204880333	-1.5163716727558798	5.383285601848642	2.357826790947872	-0.8808815824833233	0.3141773789655544	0.32334216067624905
6700.0	59510.162659706046	-2.1402402809325363	4.841751036416003	1.2505801784658495	-1.1108162920485203	0.30494878738685627	0.3115301457529726
6800.0	46377.475152342384	-0.8320008599081832	4.180855548361749	0.43846572460922684	-0.19755184745508902	0.33513204090966336	0.27637476748051504
6900.0	44274.9748569854	-0.05775544903933243	2.8659623994188306	0.618681573962277	-0.34162430821112966	0.3393174293878739	0.2618338109101525
7000.0	48167.76544527095	-0.07971436405761115	1.431084619993174	0.4440465059480335	-0.20043399227403735	0.30364891136116007	0.26342305194703386
7100.0	50622.39316659251	0.1567558481355126	4.092624994454846	0.979090889624958	-0.4460477034238574	0.30907094497304566	0.27861226523542665
7200.0	43312.323035417976	0.9309271249462793	1.5897040971110166	0.9334268372518922	0.11547417933597842	0.25655999479985403	0.30771713054745403
7300.0	53968.21773661048	-0.5616028050471608	1.2153758261185992	3.1618701776667937	0.85447699716364	0.25298075942062664	0.2634195974184406
7400.0	44084.83861158934	-1.2258284452369521	2.682386276667585	0.2566006377516892	0.2892767629726275	0.257116137285668	0.2622918304162844
7500.0	44844.43625262951	-1.976989885611106	1.4385709780233327	0.21826092428219349	0.36466458865533163	0.23817017563627463	0.259183954330496
7600.0	42387.05657730988	-0.26129880422618545	1.3396401951056656	0.36701865613573803	0.13638805132735135	0.2959064301615233	0.2970107958939158
7700.0	44952.81969898027	0.6621360910875658	3.593509295625395	1.0856336059120177	-0.22095420452513398	0.2915185495474563	0.33056870611659855
7800.0	41181.95288282688	-4.114646204328599	2.4069342521926096	0.058357616467417966	-0.3451697897841405	0.3093346326492367	0.3459703863607757
7900.0	48681.08631107116	0.24020578316105876	1.8249538409205557	0.9833927449315694	0.43039866434915053	0.3538806119917907	0.33412882083797296
8000.0	43308.40008535181	0.6045371595386428	2.7468644589893785	1.1662020813424112	-0.34997418412284226	0.32905886453946426	0.34072792215143843
8100.0	44025.59251265444	-1.9406838451558721	1.9564095087435736	0.6364937152637125	0.8516219089134754	0.345136710643701	0.3911873319779562
8200.0	45245.28435618622	0.056354257778542	1.9261276732872799	1.3112896437948973	-0.35234111472324997	0.3532051897446279	0.38299812406585243
8300.0	41180.697108260865	-1.2878154977575278	1.287043300514667	0.8887884240153774	0.38697143610649687	0.4115524742212003	0.38237862299591624
8400.0	43402.63471956533	-0.5974027654293087	1.9237116119035547	0.5046384539719986	0.40930999205719665	0.3610000869170034	0.32729469990539656
8500.0	43142.746398092575	-3.1647028344468584	2.0191910841283938	0.34615379200822405	0.6137554939237392	0.47799318994646306	0.29671740446042366
8600.0	42468.944499174955	-0.39466982081026314	1.7518393203254896	0.9099433270778315	-0.09433335754414476	0.43515128205480663	0.28530354300275584
8700.0	53262.95264556149	-2.034346906051862	3.3783633955478316	1.245552707487918	-0.2468844869178582	0.5231200885745927	0.2620015426590565
8800.0	52142.4709155264	-2.6312605887680016	1.3090092702080591	0.444991944742123	0.5701987185688694	0.464957205592449	0.30445386512369094
8900.0	42887.743034631116	-1.0141711720085882	2.4185591752608775	1.9269726102092695	0.11175370344551097	0.5030540065423356	0.2907000476564588
9000.0	47330.45705029249	-3.7754132968033125	2.981811598921098	2.0417294376212416	-0.6619482917189351	0.6154517462529688	0.2930704307444615
9100.0	40248.87934512492	-2.6051718230526073	2.9892464321338172	0.9999761924013731	-0.2522337898482635	0.5631830082618681	0.29231326196694296
9200.0	40391.17131050934	-2.9561844003923317	1.7465039715378963	0.47051253553886135	-0.026292653911555344	0.5419412297501539	0.28369029108009924
9300.0	44819.93240967031	-2.7707061524368064	1.6749525486867127	0.5175799488145013	-0.25205525966195796	0.5174279208571089	0.2540038106203039
9400.0	40965.108886645925	-1.444209953164824	2.6927170097970654	1.2451255433785955	-0.027421125431882375	0.5121498481467981	0.30989835664524196
9500.0	41171.410506334454	-1.6369483053842635	1.2842306674632364	2.2876497059799057	0.15149613530803546	0.4944842074556179	0.36678723201068864
9600.0	42565.13555125875	-1.4160608976856226	2.4125065995949413	1.1570632640199852	-0.0008894758436277794	0.508320128260189	0.31624352357393537
9700.0	45404.4049202006	-2.890718318471008	2.3821270104630075	0.3755365415940967	-0.235067652911505	0.485747183296742	0.24532348383544744
9800.0	47688.31076228569	-2.478410442048467	1.9583550546132016	1.1567125099623263	-0.19806903250725563	0.5333172190856557	0.23031280671764798
9900.0	42615.19221490908	-4.4433319462840215	2.1624680323603362	0.22135295437236188	-0.1451945497729662	0.5512196357641124	0.2701015760275372
10000.0	48537.68893704987	-4.650534953744106	3.16396191594095	1.3215819907606974	-1.1272664908305756	0.52355227666931	0.2413098997987444
10100.0	48387.73345139957	-0.5647943008534287	2.7443342584417145	1.6186192538776698	0.11868193831959084	0.4667445762705684	0.279024406606726
10200.0	47827.4167922622	-1.163057735178298	3.1600912292934105	0.5273099130254278	-0.020405165712514772	0.4253188169690039	0.2911129368238023
10300.0	45298.020096894696	0.6718506962820097	1.2247414259960756	1.4072947253183214	0.31939464449882377	0.35929632760199504	0.29105191853738066
10400.0	43854.39808961061	0.18886063285400034	1.5756864271717623	0.8325046704044459	0.27804820799292357	0.37193449106059245	0.30935719979736587
10500.0	60116.02267847649	-1.0527989712056876	5.060688727373801	2.7675448245347005	-0.5085071912727621	0.37477090991752654	0.3319176608770639
10600.0	54497.18740868291	-3.308680691503491	8.183641884423523	3.6934513875729817	-0.44221111903665883	0.3683496724461673	0.3264200948241309
10700.0	56218.25128804592	0.3547065775147943	3.554835304224433	3.6452631943684715	-0.3414180699066151	0.32941177202851674	0.31090476551458546
10800.0	44889.57065637969	-0.2661610569285352	1.776040622513733	0.3656192091163282	-0.0995984349673012	0.31383436652262997	0.2664879757136713
10900.0	45589.684451908885	-2.066144819186174	1.0744985300134466	0.4773483085592869	0.8920958862664675	0.2656837854368514	0.2421047222393143
11000.0	47048.463690243516	-2.826762465832231	1.0851675919840067	0.6046838628025274	1.2053322184492001	0.27924791270110305	0.24875258822923224
11100.0	50738.916192942874	-0.11166068065485628	1.6172657653039253	0.7332086839767293	0.5202093632127591	0.31698408074687034	0.24397203186173877
11200.0	43635.26600225679	-2.384098402852317	1.473314384674356	0.1611147101447342	0.3813428746083748	0.3032711660717774	0.23960258162592935
11300.0	44109.30474108184	-6.750638756047618	0.9123787484198824	0.1128020871186256	0.8242385051537588	0.34332005806644755	0.19535150056405892
11400.0	48702.272480979685	-0.03418623429525383	2.263465656469316	0.9552327498535473	0.3541042839961176	0.2808118666707452	0.22138889204481926
11500.0	42993.62135335056	-2.2748925800754605	1.959218237272608	0.13752035599187276	-0.03740335970850399	0.32202626543770074	0.24624402795745395
11600.0	48856.9312147405	1.6218691696114185	2.245788446126818	2.347935650683636	0.016749322963889146	0.302695068981435	0.28490549777394897
11700.0	55857.35712606634	0.4623695051922807	2.0328148373432064	0.8930445210019722	0.44793603025887185	0.3145766690798485	0.252303161403151
11800.0	57410.11469103097	1.3377267058318296	3.1709915021226953	1.6825166414522292	0.08768164461523081	0.2695657617130891	0.2927387057875438
11900.0	55621.00105606695	1.2883267075953855	2.4630809240654727	2.837438764101642	0.13205733650436985	0.26135090163362823	0.2698372011278496
12000.0	49943.29747910242	-0.2775542372152248	2.403953552226344	0.6660714146380627	0.1663311091058572	0.22289383629462953	0.2706458893969359
12100.0	45501.85226459285	-2.2970920591268564	1.9684540273342268	0.21516845369934118	0.15901007468615913	0.22043513029740275	0.2542854106183797
12200.0	52630.58084129692	-1.6150591641042207	2.275556725426328	0.43633871405431346	-0.6009105264090291	0.2337304608303348	0.23988930400301134
12300.0	47692.97768042682	-0.8435519772179988	3.2865096794798894	0.7169681209313856	-0.30669191163300885	0.22082503418601065	0.2517340893537626
12400.0	54460.792251736	-0.2993080060500311	2.104776263417906	1.0319614085621576	0.19777209231165122	0.2198516402558642	0.23938098898521712
12500.0	64868.69607101204	-0.7636825907618614	2.278380105054351	1.7617855319597258	0.4411249902502804	0.20858015185030787	0.2411148740534965
12600.0	58987.34357154037	0.04411481004340859	2.679162772936692	1.8096059106557594	0.3224724708931755	0.2199986917825007	0.2505595967042107
12700.0	56779.97438584893	1.2942018576694287	2.1119308156406746	1.949309893618935	0.12836918949649814	0.24851592326341526	0.2690051468474802
12800.0	68165.3361021217	-0.21457260206427167	4.729953467885416	2.6954143933125394	-0.012455824458182371	0.22814314765754806	0.2782289127278772
12900.0	68654.71920477487	-2.375558862119804	2.87798166192757	2.482264870112619	0.11626549330491223	0.18493045462737195	0.23584101419708053
13000.0	69614.73593224243	-1.4583154734837682	3.012094626789323	2.391708295586985	0.14198294829301003	0.19190924578057134	0.25462841056447666
13100.0	64635.22402348588	-2.599729778145077	4.18361135746948	2.5824256857078156	-0.5897740070214403	0.20100403937836228	0.22804824077765987
13200.0	63298.62009836897	-0.16825024817042955	3.4263400579090275	1.8973237119708644	-0.5288430612059589	0.2313708837626376	0.25065428438393395
13300.0	76320.6400295891	-0.36040222579695924	3.117152556959526	0.7640974339881927	-0.37103316048498675	0.23771235174025238	0.24607761049674082
13400.0	60560.1135912323	-0.4873188834458383	3.557100925821164	1.3381043193072075	-0.5592353149071098	0.22505291137615388	0.2618506979732689
13500.0	55201.45321706941	1.1299724284894395	2.5688837635969937	1.182018831971502	0.19441776386377374	0.2650110140390627	0.2652363039689989
13600.0	49658.86577580534	1.3653652226378832	2.662073638310487	2.806879712697991	0.027807586585172912	0.2656654111139521	0.2778080781631354
13700.0	57979.87773206063	0.28547545913113304	2.796385600472988	1.555417791846513	-0.35836609838834554	0.22610745883077848	0.2623885197343472
13800.0	51561.965584730024	-0.6555802218374321	2.728470046965802	0.38623940489240627	-0.23802949647416752	0.2572493602425902	0.33900690418966667
13900.0	49132.0850520674	0.5123541532892317	3.7290307339906805	1.1493016009485064	-0.16067717035861623	0.2638718938368853	0.3395515456569884
14000.0	54944.8346263343	0.9319585214245913	1.9830504710055308	1.9233004885050673	-0.029077346983622826	0.23293502415408046	0.3195582926824834
14100.0	54603.91664777712	-0.9154722113926674	4.376100169650785	2.1880532399829176	-0.6407812496635821	0.2592787128188887	0.38428419923120494
14200.0	47213.79556488232	-0.5532067060263827	3.443659237561365	2.0114602673778985	-0.5929048142130362	0.30609463551073074	0.4073289666452693
14300.0	44867.35005388724	-2.8240667892691667	3.5518933219704576	1.3219111933288916	-1.0423721213276202	0.33172647678748424	0.43595964868864606
14400.0	49830.36536275294	0.04454698264036108	2.486411444072198	1.7178573277728395	-0.43598129671640407	0.3063753851431709	0.40786257150574307
14500.0	56356.91828515525	1.1141112552320462	1.7600518794075037	2.8528509465221576	0.23143773560572228	0.2911664714084813	0.34225652385338234
14600.0	49699.74923281511	-0.6113110808786733	1.6712759526641305	2.6673117114015374	0.7656992124085651	0.3272856236940424	0.38543200990139065
14700.0	51213.50199018997	-1.8844866861276832	1.6281562094701114	2.5962968350366484	0.9259155205920968	0.32848359768660906	0.43504634915990237
14800.0	39078.790766248865	-2.470351748682566	1.4936099979732151	0.36833077136552095	0.2980793373448949	0.3835914744903239	0.42076134526938674
14900.0	43331.4575517109	-1.3289621787953803	2.5290474199021435	0.44156016053635766	-0.22254753311996983	0.3794090892397931	0.3712132666760544
15000.0	39954.21843618688	-0.934270828951335	1.6544675769723876	1.0298335835379946	0.09265078498842129	0.4031895325104551	0.4064667652986113
15100.0	39359.83920576695	-1.9199776239923927	1.8068518361826043	0.5490460810343155	0.5587591073363082	0.405428228951974	0.37730846448794897
15200.0	37772.37802122644	-2.2634294686799836	1.7070203232260346	0.5224138333927864	0.10665776803347216	0.44305624288041173	0.3982242760893025
15300.0	37783.89547366954	-4.9684196541977395	1.6910731566040078	0.18116055609901047	0.6268746567735048	0.46826810620397413	0.3812912644432427
15400.0	47130.32885188425	-1.9531445708036945	2.860602351042676	0.44925212823452726	-0.2519698857215128	0.4047782698003667	0.38504372152870386
15500.0	46911.308762798944	-3.8470274676475196	3.6133550464756063	2.0340443772614103	-0.8590985504059541	0.5016209906753434	0.39829181962881904
15600.0	40074.52272693596	-3.2223051494883075	3.867671348882758	0.8194130882067597	-0.3132281535068596	0.5068706623297861	0.3875549419280311
15700.0	42570.555137358235	-3.258529274299538	2.4051958477732924	0.4687914868637735	0.3380642569443146	0.506838889898306	0.36869095550877434
15800.0	39229.96617434797	-2.1754657361228933	2.3262864594474215	1.009690802004612	0.22671064276819047	0.48924107462470723	0.39333861939545584
15900.0	36926.50318543565	-6.694344374124941	0.8181509084117887	0.19588689456125846	0.7537931422729313	0.4871685679702984	0.4253422134352639
16000.0	38667.64330110179	-3.1158777435235616	2.057730790765214	0.3854802848893044	-0.20060994136574478	0.5170288855183314	0.3284843757186456
16100.0	50719.905658979944	0.14155713189388452	2.5581326487787037	0.9464281863333184	-0.030309350871533355	0.39930431520239223	0.2975285391948579
16200.0	52513.42678708066	1.085649348405322	2.539394691742454	1.1670382022629295	0.26598533341619646	0.3236440207597918	0.2794831151025418
16300.0	49355.641580047704	0.6797993612960007	2.0609586385668295	1.1676400461517475	0.5429625306054638	0.32443517840292896	0.27577035405349165
16400.0	64178.78902415849	0.013373561938764617	3.676363065226084	3.0773107388916805	-0.4239729075162276	0.3066446707909816	0.23434088911471546
16500.0	48557.125284860704	0.43167126699488045	1.872495780517278	1.6060893052793954	0.6568540830079301	0.32176739331367354	0.253844706942904
16600.0	52213.19224755178	0.17367939105439972	2.626016188027445	2.09252592513053	0.3601948379120661	0.2895488199193527	0.2174312301687612
16700.0	53068.25940314631	1.1413142248045196	1.5055771052471223	2.730527432978969	0.32490939177574746	0.28682713156269773	0.25851341249912135
16800.0	56369.981006807815	1.1312749442286485	2.215492716503372	1.901004907976094	0.40937640799744635	0.25418839007669497	0.2897394342551436
16900.0	53478.108519927904	0.5826742411232377	3.077807007112802	1.5546186619130495	0.4982489316013792	0.2527594006798565	0.2634658677442949
17000.0	45988.91990847302	-2.2420588040146843	3.110402230929907	0.14142763082217572	-0.08499261560973415	0.2517476063960927	0.28246955495286125
17100.0	44087.46919933309	1.1600628700086089	2.459745307090676	1.001951663680637	-0.023428460727498532	0.31643628145610503	0.2828133257250985
17200.0	42387.39639846706	-2.5795233058523004	1.7807405999335628	0.09854410489698268	-0.08249752310326494	0.3190379087301717	0.27942943384205937
17300.0	43770.156898696536	-0.9241912675268844	2.8327517627782246	0.35644804974722727	-0.35449526376452334	0.29128253778012425	0.2420012377640889
17400.0	45638.65457372462	0.24557601040926086	3.1921971309110413	1.0143532130232926	-0.598550512217481	0.31643004611295217	0.2827286666830303
17500.0	52065.309189515014	1.4504745706960713	2.185247354645712	1.2760415592867727	-0.16662006329268325	0.29274610923240424	0.2866818917230168
17600.0	61574.43343631342	1.108924175896822	3.02107537842399	2.1335461898629835	-0.408043829987518	0.3037148183660012	0.27740793574523187
17700.0	70103.22345459076	0.7605057077873576	4.045544956237839	3.111724544722291	-0.07096913789727477	0.28907613831591644	0.26987797556996185
17800.0	77199.21734786195	-0.025860070787418588	3.160215886751475	4.793454519276971	0.4006045410842041	0.31771722171043976	0.2844203646368313
17900.0	52058.89684336983	0.9490132199724708	2.3398857841702925	2.5053949859264866	0.47484486921110514	0.3234720981709617	0.3116255780848281
18000.0	51865.371110311986	1.1651083981827688	2.9234017378609964	1.5044326414857323	0.2334791596310445	0.3203520924520045	0.30998184420982106
18100.0	47616.3745358693	0.9909175899436657	1.948021568652279	1.601562295368174	0.03176734014012358	0.35626118687101693	0.3290141560944709
18200.0	58971.13916916236	1.1728498548476132	2.8109265421378167	3.247859571637162	-0.20832286235799907	0.28597705747544633	0.30171179207872434
18300.0	53984.9872005489	0.421742011832405	3.757139867214517	3.6950250266158573	-0.3372765707695591	0.30165512182044474	0.3096834399487766
18400.0	63690.554460718995	-0.10969893434132019	3.193035976326218	4.612861701629581	-0.13241538776270786	0.3624425398209341	0.27468464140987847
18500.0	53381.375121091776	0.8698706049814753	3.197740399849943	3.0428303216677097	0.04615590064207322	0.34274081925211725	0.2730558096717947
18600.0	73216.18829119446	-0.008507481310475157	3.108628468304535	5.03949566149408	0.18952439282598346	0.33157117909775313	0.2872629984120882
18700.0	82930.48508610803	0.1938426185738767	2.9864796589988942	4.705638791632582	0.19833043269693967	0.33254698890037654	0.27694317143903613
18800.0	60220.97619182623	0.9938834133805031	3.6420040288602085	2.0806756892541385	0.3420256953655852	0.2996711727640331	0.29312656077800164
18900.0	61202.34001028468	1.308901171355376	2.2476514376901022	2.598938589839047	0.2564340369689196	0.30867820893166237	0.2630266260830388
19000.0	55729.36051152031	0.8390662914886077	1.9917463897179208	2.521771910980957	-0.19207615191995742	0.3698853798509586	0.26518720048760175
19100.0	59078.75345047206	0.9726929549877009	3.559932863609799	2.625376083152986	0.1452539787589205	0.3285257902273686	0.2831622165908362
19200.0	52545.40607332818	1.4528895359044012	2.0500210757816117	1.5114827243058344	0.2631830893086309	0.3007913564801454	0.2964999179839369
19300.0	60082.59999455667	1.2082201586650851	2.6512077250426547	2.0961951788083164	0.4367172555237841	0.27963487941500875	0.28900999755868323
19400.0	55120.48270006028	1.1267190635582764	2.3574025878608347	1.1154875724345343	0.33361038451367675	0.28624841891825215	0.27485303204458633
19500.0	56586.20741395638	0.9841648652833155	1.9033725269921993	1.6382207325168687	0.35529393098471596	0.27501320960572395	0.24371400472957175
19600.0	75104.36247923093	0.6876916198339322	2.2999576457118125	2.585301890872076	0.5398202985883147	0.27045219033325624	0.2498942713204899
19700.0	77786.99878184771	0.34701167907368446	3.763532041729436	2.9379539844261013	0.05372114214822658	0.2326772653817979	0.2763954274558392
19800.0	63670.863931334796	0.06769906244004308	2.6017795985232057	2.2497955523551454	0.43492490466968314	0.2205085356160442	0.26363078472906587
19900.0	47165.999132435216	0.10548570870496776	2.1194558568026953	1.0793254624896507	0.47352891872490455	0.23001888750133165	0.26455367289633336
20000.0	51163.61791203223	-1.8655085213945675	2.7051631891015457	1.3787971848703766	0.5250833352427271	0.21063385370930654	0.21469258308917238
20100.0	46479.77870653387	-3.9566460931872243	1.8336159739915814	0.15559177623154974	0.19974780917102267	0.23419730686874932	0.2067429139022567
20200.0	50382.422910765476	-0.09032930625556998	2.7603108940870196	1.20389893262611	-0.35920815231979775	0.22265730463366873	0.2536228285068408
20300.0	56258.38727192957	-0.3251816587799975	3.547612045628071	1.7165935537750434	-0.592760784963894	0.23474479322124286	0.24848813697229072
20400.0	73739.3933588266	-0.7279417703131217	4.288066381812942	2.652347086322604	-0.4978253483772397	0.25400683367420607	0.22578576202819303
20500.0	72158.66532161433	-1.5830658588491988	4.512573171306665	3.1105279995792383	-0.5512288073340349	0.2891924289793577	0.2093131359794179
20600.0	53174.82339973169	-0.33190543584109966	3.7290311066963047	1.9389287017109793	-0.6614604168379399	0.33642713240904953	0.24253867716525365
20700.0	51665.01363250386	0.7846553932257143	2.811455168877116	1.1839730405312838	-0.35602392785607345	0.3091303956491607	0.25240839194622894
